r2,r2_ceiled,nat_ed,eco_ed,model_ed,data_ed,eco_alignment,eco_alignment_strength,model_alignment,model_alignment_strength,data_alignment,data_alignment_strength,ambient,n_samples,resolution
0.1669455318915823,0.2826905666479935,2,2,5.2565819214561555,100,nat,1,nat,0.08184052412191889,,,100,1000,0.1
0.15283321787660517,0.26017479412249,2,2,4.925166022823848,100,nat,1,nat,0.12860871754226522,,,100,1000,0.1
0.3064975288347023,0.5087360776559913,2,2,3.890508833335555,100,nat,1,nat,0.35902519949929346,,,100,1000,0.1
0.16928133019892608,0.2824820371798566,2,2,5.776760963997931,100,nat,1,nat,0.021925229857102324,,,100,1000,0.1
0.2668882932364082,0.4490474925905227,2,2,3.6008898849062834,100,nat,1,nat,0.47230324132331036,,,100,1000,0.1
0.14241271272187453,0.2443296715585781,2,2,4.854873682320339,100,nat,1,nat,0.13964753766654714,,,100,1000,0.1
0.09490386664448382,0.16019272299678156,2,2,5.923631192174953,100,nat,1,nat,0.007284198618791704,,,100,1000,0.1
0.05365903812039876,0.09223826638768252,2,2,5.985017153541785,100,nat,1,nat,0.0014121900730627024,,,100,1000,0.1
0.18559876570530304,0.3171213080565916,2,2,3.898645288041147,100,nat,1,nat,0.3563407286028003,,,100,1000,0.1
0.2923051714981717,0.4939906004577061,2,2,4.05539869038387,100,nat,1,nat,0.30857092115945983,,,100,1000,0.1
0.3139669778477336,0.5189831832362208,2,2,3.553877591068523,100,nat,1,nat,0.4948658456445665,,,100,1000,0.1
0.1705634537781521,0.2895286212944298,2,2,4.783695545683794,100,nat,1,nat,0.15128957116533637,,,100,1000,0.1
0.3624500010656741,0.6158910015243473,2,2,3.064607522873666,100,nat,1,nat,0.8939252922312599,,,100,1000,0.1
0.2103789453317786,0.3587550618330634,2,2,4.547055472435025,100,nat,1,nat,0.19383828478831122,,,100,1000,0.1
0.10568245335393224,0.1769579066480448,2,2,5.9647535226671895,100,nat,1,nat,0.003335116929766402,,,100,1000,0.1
