r2,r2_ceiled,nat_ed,eco_ed,model_ed,data_ed,eco_alignment,eco_alignment_strength,model_alignment,model_alignment_strength,data_alignment,data_alignment_strength,ambient,n_samples,resolution
-0.12344378075446213,-0.4841355779341368,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.08525504822857338,-0.3632752541251362,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.02455066490402788,-0.07887196882975422,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.07866180370215625,-0.43405790289326635,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.043473072594566106,-0.1754506913691629,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.0031604956789808643,-0.01148894151113758,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.050538999576586065,-0.196587389459924,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.023601559829877446,-0.08674946981117884,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.025167687641961655,-0.08310770800848535,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.02362351302256182,-0.10150805330708051,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.09670332467383695,-0.40259745243044875,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.028675892275967223,-0.1008906302232162,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.07110112213838951,-0.2892018392840206,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.06027488688150012,-0.2364079130768156,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.04258968662935473,-0.14951568562378123,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.11767601461074352,0.3011288294054208,20,10,1.286343898742246,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.032688197580267364,-0.12629469540446253,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.09070133508889647,0.28357867785087226,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.029122499758403034,-0.1223226905704884,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.0624712032896505,0.18571842801691313,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.019725136888829257,-0.091515398325498,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.05602398695819528,-0.2531180428432174,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.03444322333020093,0.12918855690442171,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.020380418421389383,-0.08519549856520002,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.014144751016351858,-0.06067965266849175,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.033500173485568455,-0.12349612992062324,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.01536879234554358,-0.06540677251794187,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03894364944579955,-0.17898009813721652,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.02726500158261033,-0.09945138859436531,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.049990846876844734,-0.2268332927653704,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.020108160763187242,-0.06407130803433031,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.09394247342853146,0.2960023628714942,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.06125624779973707,-0.2928491504018953,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03541845259878496,-0.17050857654336915,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.018064723243586288,-0.07393420738481452,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03487170455525516,-0.14663895756142528,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.048848669103818666,-0.24314762516087352,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.11482818677290921,0.3442898296728573,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.018882224359332647,-0.08439698041553012,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.034202148519644024,-0.1482845051766561,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.024340596598444647,-0.0877300927608923,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.11734468416411031,0.37009987922988097,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.07063759563848197,-0.3503040693548791,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.05663024264498576,-0.27812105817988414,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.05574123125955154,-0.23436573340942818,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.028899091250699217,-0.11608019878486905,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03150935354023942,-0.13224848417533575,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.09542838340650538,-0.4835166902660974,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.035216457856161454,-0.14391430832735824,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.023685745797922174,0.0699021037711133,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.056904317865949246,-0.276152096175834,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.046889293542496054,-0.18473125166925936,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.022323282257626163,0.08070740686121868,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.01273920315389067,0.04244538430904414,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.028546991625072078,-0.10553242414066714,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.018856633934315765,-0.07037968630751475,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.09471214033354443,0.26634557683841587,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.02173643795909527,-0.10143201171209573,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.1423567199559845,0.4100460621655008,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.005384134565447937,0.016908882173575824,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.019725727673529172,0.06555576821995718,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03157113351389152,-0.11940807444581966,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.010621874905123441,-0.04318917831259365,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.025684136932244136,-0.11026634519525542,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.07274589983617742,-0.3154861996187035,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.027631232186985537,0.09572178856704641,20,10,1.6382976493380212,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.03747214168105497,0.10976993753232936,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.008591964766891039,0.03353979004692679,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.06018622495580824,-0.26613419076455386,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.03170929584372589,0.11646335000847274,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03241340500789155,-0.14245444497476134,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.025005143913390634,-0.0960680176876699,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.016774300597189314,-0.06628243063614962,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.026335304502542595,0.10293735241957477,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.01299040830264705,0.0570413156338342,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.026850076880326406,0.09434966161648468,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.04744425243657375,-0.19847727665139936,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.02786052325446787,-0.1322628683182407,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.017024000977613866,-0.06851388060089353,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.10170873520462326,0.3216679557173665,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.006865019892219906,0.026057282014073098,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.011683674728845142,0.03836074693993848,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.054162296181820425,-0.26431997379070954,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.0005253134805354503,0.0020964269704061714,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.012302370391336784,-0.05164248594222822,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.1692973445938072,0.46047395185566875,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03783853796552411,-0.17049357762667985,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.00243299184667396,-0.009501543226107106,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.1392554108497464,0.42034547952213147,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.012080660156256365,0.04643660603582066,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03067802871811786,-0.14194895150640108,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.020380580840327015,0.07308100056722013,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.0015167710963392147,0.006391136097467598,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.06899966180738783,0.2528362173808844,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.01898196936582873,-0.08675997551111182,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.021160225048048528,0.08988226539984001,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.019582698180297325,0.07372115271870726,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03862262178363572,-0.17557955979001605,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.07330692230443976,-0.42127232890724275,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.01408923918540559,0.053547721890395486,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.018132412058282123,0.07041979537669729,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.01935915540772647,-0.07558613129857517,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.015120601004466135,-0.05694488737969956,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.00961720192092629,-0.0410934720427953,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.014524361187470658,-0.057336602469279734,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.005065841844293402,-0.022573310253916578,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.0034154094906481726,-0.013276184546964357,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.004879376441238347,-0.017165786535992114,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.02658249097577216,0.0974742425098773,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.013116264458351654,-0.06101685131266121,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.13893725841861845,0.4003763091695489,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03133956251150414,-0.1286872610437253,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.0063047550304892,0.02540294103586683,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.026611575480104857,-0.12093221860944853,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.09490885731504248,0.303506234630921,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.02972955910903401,0.10601876483963764,20,10,2.086548698564086,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.05341375684080454,0.19534601379847039,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.032456350822394404,-0.14367876587781023,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.08218104777663113,0.25574866394230655,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.029591265926500812,-0.13331208263861,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.022395211095443027,0.09239039789813032,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.046815826433076496,-0.20892874117448237,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.05764876988397827,0.1887839041459489,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.0012213107862445354,-0.005271607760371392,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.09597837127302687,0.31063593772514186,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.03413748476658721,0.13415403839778212,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.014740274973079507,0.05591116868743784,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.1422899309637645,0.34641367058260975,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.04293789521193512,-0.19968072351007338,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.03795606819101455,-0.17280289909039884,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.02114112291878947,-0.09509367612806652,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.01982576402738095,-0.09881873801443238,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.038963067922592146,0.14094277282832188,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.0852279497159724,0.2586853389556536,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
-0.07410726693824149,-0.34132394474839634,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
0.1156841066499029,0.3693255084732457,20,10,2.657444740422263,5,nat,0.75,nat,0.75,nat,0.75,100,1000,0.1
