accuracy (top 1),accuracy (top 5),MRR,log likelihood,n_train,i_repeat,layer,architecture,task,kind,source
0.062,0.268,0.18108846783156454,-5.623996450757471,20,7,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0544,0.3204,0.1964691407286546,-9.349173387240429,50,7,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0468,0.1536,0.12652989565995063,-3.9254881954138896,1,8,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0524,0.198,0.14723198779655974,-4.083121732018463,5,8,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0568,0.242,0.16754116133078004,-5.842654458133571,20,8,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0372,0.3008,0.1802322767832108,-9.487978378678887,50,8,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0372,0.152,0.11879877460052048,-3.944068091545798,1,9,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0572,0.2048,0.1535539257985597,-4.334744828571251,5,9,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0548,0.2652,0.17505047254077827,-5.951195814534124,20,9,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0372,0.3092,0.18643739555987238,-9.492418243139065,50,9,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0724,0.2176,0.16610038106199573,-3.8329857500516393,1,0,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0912,0.2988,0.2089114869302271,-3.9820286562897045,5,0,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1032,0.3872,0.251243653043113,-4.583401627966408,20,0,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0924,0.4816,0.2742296354077996,-6.231270507520119,50,0,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0564,0.2088,0.15176689729447737,-3.943944175027577,1,1,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0876,0.3088,0.20795533485308637,-3.9564603070792983,5,1,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1088,0.4072,0.2578320306948452,-4.609072468091197,20,1,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0976,0.4948,0.28409922893203643,-5.674245685576198,50,1,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0516,0.1868,0.14328263905207655,-3.954109035507997,1,2,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0928,0.3112,0.21581818569440753,-4.1343632914042505,5,2,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.104,0.406,0.2554196839591198,-4.786033914390579,20,2,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0756,0.4732,0.2624360026916168,-6.69717676899199,50,2,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0624,0.1996,0.1565403061092287,-3.8379418475526936,1,3,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0984,0.3148,0.21963449824489925,-3.8300553684583982,5,3,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1108,0.3916,0.2542293910662537,-4.5895415503083505,20,3,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0948,0.488,0.2808249851143375,-6.123404966475291,50,3,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0628,0.1936,0.15271053392403985,-3.9544087896400044,1,4,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0972,0.3184,0.21762894932893015,-3.9737357951706698,5,4,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1148,0.4176,0.2643032762832691,-4.5717904278848485,20,4,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.08,0.476,0.2653622882825981,-6.662457523721269,50,4,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0568,0.2092,0.15504052417068154,-3.9284582993933816,1,5,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1012,0.3184,0.22210346962063832,-3.927653518302234,5,5,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1068,0.4072,0.2590138607715825,-4.656403258836242,20,5,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0844,0.4708,0.26924079649966376,-6.3264458438758275,50,5,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0508,0.1856,0.1439965008961248,-3.975578703592373,1,6,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0808,0.2984,0.201998086143022,-3.985497157464204,5,6,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1132,0.3956,0.2598421124897984,-4.30883492007126,20,6,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0848,0.4824,0.27225444062971105,-5.879876736306197,50,6,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0572,0.2072,0.15247218419657932,-3.84528463911637,1,7,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1056,0.3308,0.2274795968737274,-3.8083784135946606,5,7,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1128,0.4216,0.26808015797137225,-4.543383134590118,20,7,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0996,0.492,0.28649804605936025,-6.251688533089965,50,7,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0548,0.1904,0.1459925783207484,-3.866247289933283,1,8,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0808,0.2996,0.1972572733964985,-3.8606054577880693,5,8,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0836,0.3684,0.23045547042634512,-4.925145598110893,20,8,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0812,0.4684,0.2624404312395534,-6.432572579879016,50,8,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0524,0.186,0.141257926471079,-3.8722177883730646,1,9,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0864,0.31,0.20789520705174314,-3.9791803070549183,5,9,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1016,0.38,0.2450997095532006,-5.010729429479022,20,9,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0804,0.4828,0.26812625535311985,-6.3684999702273535,50,9,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0684,0.2312,0.16802789915512104,-3.827008408841005,1,0,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0896,0.3216,0.21198891985335871,-3.96074527626437,5,0,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.116,0.4164,0.2663326512321072,-4.490719824484446,20,0,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1012,0.504,0.2898118195467721,-5.860704074936735,50,0,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0612,0.2072,0.15455673499014477,-3.946571001992194,1,1,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0956,0.3124,0.21590304589695716,-3.9412075244941094,5,1,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1064,0.4216,0.2605558319835854,-4.491266244288304,20,1,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1004,0.506,0.28833200982610047,-5.816510098522086,50,1,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.056,0.1868,0.14528236558667393,-3.9623108628053014,1,2,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0908,0.3008,0.20845449392970744,-4.15794207752049,5,2,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1052,0.3996,0.25540613170894155,-4.727571874710408,20,2,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0824,0.4868,0.27029953640705956,-6.471817043275177,50,2,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0668,0.2124,0.15974925962192452,-3.830764746165205,1,3,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1016,0.3172,0.22188357948128345,-3.815447603105091,5,3,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1172,0.4116,0.266016343787852,-4.493129949335676,20,3,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0956,0.4996,0.284016054087448,-5.944765668633424,50,3,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.052,0.1988,0.1489818520486963,-3.9545037416340447,1,4,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1032,0.3232,0.22479389777162836,-3.9277470369505654,5,4,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1136,0.404,0.2616540671987884,-4.531987129054224,20,4,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0872,0.4852,0.27732263143798225,-6.217617446684566,50,4,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.05,0.1984,0.1473918517050764,-3.943686555833331,1,5,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0984,0.3284,0.22383561194397808,-3.926727059727403,5,5,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.104,0.422,0.261040628189689,-4.5777404475225465,20,5,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0808,0.4916,0.2758002446696644,-5.890007383222845,50,5,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0536,0.1868,0.14449701074593835,-3.9848618341381052,1,6,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0788,0.2984,0.2023891073912735,-3.958519067065733,5,6,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.12,0.406,0.26683995830240703,-4.24038995957505,20,6,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.086,0.4788,0.27146424707864947,-6.4754530062859725,50,6,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0532,0.1992,0.14761794236993053,-3.8587356010238496,1,7,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0968,0.3204,0.21884803732087516,-3.8190098968488995,5,7,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1128,0.4236,0.2677841515765598,-4.470030119639232,20,7,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1112,0.5236,0.30332186216481777,-5.680527663065227,50,7,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0592,0.1908,0.14975349994719872,-3.8512955739805648,1,8,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0928,0.2804,0.20218190312242412,-3.837927120133589,5,8,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1004,0.384,0.24592978189252854,-4.838979753380849,20,8,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0772,0.4708,0.2653435382039455,-6.539584976266614,50,8,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0512,0.1804,0.14118472188713838,-3.8713599950268742,1,9,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.102,0.3148,0.21845403240435415,-3.961858069492045,5,9,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.098,0.4088,0.25059521851817923,-4.908970189630883,20,9,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0852,0.5072,0.28287996282520483,-6.216840118042067,50,9,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1052,0.2784,0.20780535439282735,-3.709693344682689,1,0,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.138,0.4116,0.2800850420255617,-3.6180747071482604,5,0,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1684,0.5608,0.3486558419760114,-3.876986409407799,20,0,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1392,0.636,0.3642063193820127,-4.695181787410348,50,0,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.086,0.26,0.18997154720048354,-3.8209024275338344,1,1,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.14,0.4236,0.2794868941611155,-3.6226542873066983,5,1,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1596,0.556,0.3444071174622474,-3.8401827557583346,20,1,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1448,0.636,0.369574187159839,-4.498029904694141,50,1,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0836,0.25,0.18362205867137335,-3.849307948050977,1,2,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1392,0.4192,0.28411515653014685,-3.7689752678296107,5,2,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1588,0.5608,0.34431059213502824,-4.040717477006575,20,2,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.12,0.6452,0.35189739555645194,-4.98891964643684,50,2,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0876,0.268,0.19306963866346347,-3.735855943725785,1,3,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1392,0.4156,0.2802004786151699,-3.535314382396469,5,3,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1824,0.5448,0.353635406273398,-3.8702459229913044,20,3,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1404,0.6332,0.3650345524566956,-4.6978845269437,50,3,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.074,0.2628,0.18513745452889446,-3.8195253518518055,1,4,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1512,0.4372,0.291727416057138,-3.5894949426275162,5,4,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1756,0.5644,0.3556652418426397,-3.839645663043241,20,4,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.126,0.6432,0.3571215099656017,-4.982055098762609,50,4,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0916,0.2624,0.1951586616192536,-3.818350846820932,1,5,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1368,0.436,0.2865849913266329,-3.564164535761156,5,5,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.162,0.568,0.34725519885014466,-3.9334279113169455,20,5,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1208,0.6384,0.3518275500724599,-4.9776730150264035,50,5,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0808,0.2348,0.17865089646542692,-3.861371883938118,1,6,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.132,0.4208,0.27824636437874933,-3.6205330351398652,5,6,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1828,0.564,0.3599482454488319,-3.553653407644443,20,6,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1272,0.6352,0.35702153896223066,-4.772117731905871,50,6,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0776,0.2688,0.18574514685734356,-3.733309925234667,1,7,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1524,0.422,0.29119843205490814,-3.5014955678434716,5,7,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1724,0.5732,0.35622216263072737,-3.837333350814764,20,7,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1488,0.6588,0.3758683947027846,-4.589753274814906,50,7,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0868,0.258,0.1894580668265168,-3.751911804766532,1,8,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1252,0.3804,0.2575432684379912,-3.56383425330524,5,8,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1468,0.5252,0.32154569545587947,-4.177185888798719,20,8,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1132,0.6212,0.3376431790012653,-5.275511348543843,50,8,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.0664,0.2344,0.16819441375044158,-3.7860911559062407,1,9,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.128,0.408,0.2684163526470711,-3.6684980512746277,5,9,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1504,0.5432,0.33325288115974283,-4.2139957178936145,20,9,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1168,0.634,0.3487603361186825,-5.165076186378704,50,9,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2156,0.502,0.3570220137911492,-3.175824063066052,1,0,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2772,0.714,0.47293668403545214,-3.116936984155842,5,0,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2736,0.7984,0.5067734210268179,-4.243894563510945,20,0,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2116,0.884,0.5093742992657379,-7.452698415431869,50,0,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1984,0.4572,0.3308865454814327,-3.43500253331234,1,1,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2884,0.7096,0.4777494337117969,-3.122070138652164,5,1,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.3004,0.8552,0.5432992947371835,-4.35800731639461,20,1,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2288,0.8856,0.5196015556987055,-7.293244189655871,50,1,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2188,0.5012,0.3599977742449822,-3.3368098358070624,1,2,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2988,0.7424,0.492780735545284,-3.3126605937106195,5,2,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2904,0.8516,0.5375410540158759,-4.600843173537655,20,2,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1896,0.874,0.4952527871445123,-7.880363700557881,50,2,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1856,0.4732,0.32975566300453296,-3.277755750084488,1,3,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.278,0.7108,0.4704097472450394,-2.9955776559001066,5,3,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.28,0.7932,0.5088897814718841,-4.319549713638603,20,3,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2176,0.8652,0.509235542088684,-7.26283198665113,50,3,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2184,0.4944,0.35364202128186395,-3.3554159949607927,1,4,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.3112,0.6964,0.4831310487082704,-3.2530183536634367,5,4,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2912,0.8448,0.5370592194419984,-4.508682239145212,20,4,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.184,0.8752,0.492895329619347,-8.223069868061812,50,4,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2016,0.4824,0.3401886342803994,-3.3947619331843124,1,5,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2856,0.7312,0.48280895921717326,-2.991687522103995,5,5,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2836,0.8404,0.52841169642523,-4.707480543887921,20,5,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.186,0.888,0.49752660633398227,-8.243393385720537,50,5,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1912,0.4592,0.32883027050992925,-3.436776026967515,1,6,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.276,0.7024,0.46617512873163713,-3.1043231586166686,5,6,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.3016,0.8404,0.5384189708110348,-4.048184674112121,20,6,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1956,0.8676,0.49783951138617566,-7.658708938384638,50,6,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2028,0.5012,0.3492586049562655,-3.1667351943119413,1,7,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.3148,0.7216,0.49227684507045305,-3.4637141764425032,5,7,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2888,0.8464,0.5322513437157879,-4.554406895483479,20,7,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2128,0.8832,0.5109307167934876,-7.448380423879698,50,7,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1876,0.4392,0.31605544167351507,-3.3669253897411853,1,8,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2512,0.6612,0.4315068940521591,-3.314512738280774,5,8,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2472,0.8224,0.4966509978371103,-5.016468268150994,20,8,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1736,0.8856,0.48600396725647005,-9.016699846050228,50,8,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.1588,0.4596,0.30529024107483443,-3.330133757668166,1,9,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.262,0.654,0.4380229372021574,-3.4837875894893564,5,9,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.2524,0.8416,0.5054151109510381,-5.167891104690009,20,9,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.166,0.8744,0.4816164022109706,-8.252214831572172,50,9,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
0.058,0.1868,0.1477807994495241,-4.066726405773341,1,0,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0592,0.2468,0.17083401093317474,-4.561310933804967,5,0,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0668,0.2988,0.19462000665200366,-5.794204221895446,20,0,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0576,0.3488,0.20630891369653864,-10.776104059910624,50,0,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0448,0.1876,0.1361043428989167,-4.211641482077536,1,1,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.058,0.2416,0.16719210744021654,-4.537814050765247,5,1,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.072,0.3032,0.20077768608711724,-7.981679009612381,20,1,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0656,0.352,0.2135008522515129,-9.479742555405368,50,1,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0436,0.1624,0.13112028878882073,-4.22327733517605,1,2,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0696,0.2392,0.1719182338848966,-4.766301042938436,5,2,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0748,0.326,0.20853689494124475,-7.776753172107019,20,2,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0536,0.3392,0.20436092756261814,-10.165735982572393,50,2,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0448,0.1784,0.13653855909119952,-4.073046767152294,1,3,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0636,0.2536,0.1740727985692628,-4.352021297457407,5,3,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0696,0.3084,0.19800322720934782,-5.720919971528641,20,3,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0596,0.35,0.20714944125881643,-9.769688221707906,50,3,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.044,0.1764,0.1316973308532162,-4.35009193183902,1,4,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0676,0.2392,0.17217033122544942,-4.587856270528526,5,4,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0744,0.3068,0.20176618825973552,-7.161028714659027,20,4,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0496,0.3232,0.19361346104366217,-10.423909967259233,50,4,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0492,0.1784,0.13811778139772415,-4.281781635141249,1,5,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.062,0.2412,0.17029576359777565,-4.480489049896626,5,5,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0732,0.3,0.19964886995349443,-7.080684172060152,20,5,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.048,0.3148,0.19471673081106483,-11.455673034798457,50,5,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0444,0.1752,0.13598038317743524,-4.2824086905486585,1,6,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0568,0.2412,0.16725097880165377,-4.569697581725639,5,6,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0756,0.304,0.20017388944048764,-8.30605691384713,20,6,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0552,0.342,0.2042822391647162,-10.689125192821555,50,6,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0556,0.1948,0.1454687899976901,-4.095121551457924,1,7,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0712,0.2376,0.17414324596137987,-5.360701445729732,5,7,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0728,0.31,0.20351341749722057,-7.676738976552981,20,7,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0632,0.3408,0.2088414702840308,-10.960379354754123,50,7,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0528,0.1852,0.1433131642364871,-4.053138041002967,1,8,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0644,0.2352,0.16737354741379687,-4.37340663261425,5,8,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0652,0.29,0.19004558927567106,-7.54196023539334,20,8,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0552,0.3368,0.20096382160855586,-11.241095461715002,50,8,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0404,0.146,0.12243189447004141,-4.175956272207917,1,9,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0696,0.248,0.1761573168319143,-4.560344957809586,5,9,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0652,0.3044,0.1967944837690966,-7.389823397136323,20,9,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0488,0.3324,0.19567504575317585,-12.100560361974336,50,9,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0552,0.1876,0.14544514634189606,-3.9645312090537814,1,0,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0652,0.2564,0.17640223854040252,-4.429840784499106,5,0,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0612,0.2884,0.1881126453677286,-5.746494567351615,20,0,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0536,0.334,0.20080907443005638,-10.34327246627345,50,0,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0472,0.1892,0.13970180322447934,-4.100197467433712,1,1,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0564,0.2376,0.16511450331747696,-4.4280385452670314,5,1,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0644,0.3004,0.19579179540000297,-7.2042968419127895,20,1,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
0.0632,0.3348,0.20713555510686252,-8.327623329183501,50,1,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
