80% variance,alpha,effective dimensionality,layer,architecture,task,kind,source
7.0,1.5387543897085814,4.8856282399028155,layer2.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
15.0,1.4327438649586142,6.738874541742643,layer2.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
6.0,1.665097438722723,4.2662507124069,layer3.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
6.0,1.6494492507717289,3.318888657299145,layer3.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
6.0,1.619061714333118,3.0408356461722863,layer3.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
5.0,1.5933230869497814,2.794017921391923,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
6.0,1.5724270810437164,3.7130243194527535,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
7.0,1.54420285564381,4.375835708303217,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
23.0,2.010796619240329,10.304461600248441,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
48.0,1.798818108333383,12.336472180779257,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
72.0,1.7133190222240935,11.344939022246967,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
