accuracy (top 1),accuracy (top 5),MRR,log likelihood,n_train,i_repeat,layer,architecture,task,kind,source
0.2316,0.5444,0.3838380106523508,-4.220417102435424,20,0,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.3076,0.636,0.45773295850580126,-3.4861131775011454,50,0,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1,0.2928,0.21167014814934965,-3.7171898692512806,1,1,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1648,0.4364,0.30568742500045226,-3.6267721664530765,5,1,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.2444,0.5584,0.39634810484908595,-4.236796633352682,20,1,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.3148,0.65,0.46843090448701596,-3.491445168283507,50,1,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1276,0.3324,0.24343629386121957,-3.6079768593929717,1,2,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1872,0.4648,0.32317218887991706,-3.5420527467951404,5,2,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.238,0.5496,0.3896158772742089,-4.334369521219044,20,2,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.3028,0.6284,0.4523120710616857,-3.1632408668602405,50,2,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.0924,0.272,0.2010292215427634,-3.8563415982272056,1,3,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.176,0.4348,0.3096047876735043,-3.624936411538074,5,3,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.2492,0.5684,0.40144417202865773,-4.281147119664153,20,3,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.3084,0.6516,0.46374089722532497,-3.552016932417001,50,3,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.0856,0.2972,0.2087484876658398,-3.763345535920956,1,4,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1856,0.4804,0.3306869893271049,-3.4451068849841815,5,4,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.2616,0.574,0.40960272887173876,-4.094202877765273,20,4,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.3024,0.6244,0.4536427012605689,-3.5020673421244086,50,4,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1028,0.2836,0.20983181483455404,-3.8413959406774882,1,5,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1716,0.4384,0.3105590937269297,-3.6266458920807314,5,5,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.2368,0.5504,0.38629147988602014,-3.8224544558949534,20,5,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.3112,0.6408,0.4617702688009419,-3.673664452605745,50,5,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1024,0.278,0.20716100666564857,-3.8277617408069977,1,6,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1608,0.426,0.2973884454994581,-3.6917577727031734,5,6,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.2584,0.5644,0.40515171249603166,-4.087738192752433,20,6,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.2984,0.6468,0.4564892324979496,-3.8253423946635974,50,6,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.0996,0.2932,0.21357211318090463,-3.755301207518898,1,7,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1828,0.44,0.3175879848503871,-3.5951657938003554,5,7,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.2444,0.5556,0.3929561617750674,-4.156543433468392,20,7,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.3004,0.644,0.457501002795415,-3.6184441825807094,50,7,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.11,0.3004,0.21997923876116338,-3.790111169901,1,8,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1728,0.4524,0.31264098362392134,-3.5425560382127905,5,8,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.2512,0.5516,0.3969346695852664,-4.181123225365363,20,8,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.3,0.6416,0.45582867315562314,-3.1302753452475223,50,8,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.0792,0.2824,0.19629364118852452,-3.8255523286664626,1,9,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1812,0.4596,0.32160043037538055,-3.559739273514066,5,9,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.26,0.572,0.40836848788593977,-4.064376562440721,20,9,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.3124,0.6372,0.46316458963373053,-3.35702717925001,50,9,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
0.1096,0.3,0.21970531978836194,-3.752617529428247,1,0,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1948,0.4768,0.334886558502036,-3.3675538930843105,5,0,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.2836,0.6084,0.4348150393109276,-3.4147272237510062,20,0,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3448,0.6868,0.49836174978682857,-4.3063973144928935,50,0,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1224,0.3148,0.23617144665080986,-3.695872710046757,1,1,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1932,0.4796,0.3353694133849294,-3.375286861569868,5,1,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.2688,0.6076,0.4264928725597183,-3.4319198666998245,20,1,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3316,0.676,0.4892204377853499,-4.241210873707039,50,1,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1372,0.368,0.26067552320011395,-3.536661352649819,1,2,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.2372,0.5252,0.3762742357911851,-3.1598325177832445,5,2,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3112,0.6256,0.45937545001213276,-3.399222033309557,20,2,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3388,0.6776,0.49131448099187236,-4.152595728234292,50,2,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1248,0.3172,0.23570860971840288,-3.6996851392945684,1,3,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.2208,0.5016,0.3578447932610453,-3.2918750794852274,5,3,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3016,0.626,0.45362774463215394,-3.343326469480202,20,3,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3456,0.6836,0.49976898941472825,-3.8151657255533182,50,3,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.124,0.3448,0.2440971166328734,-3.672513284768564,1,4,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.212,0.5176,0.36012749331940286,-3.185679592186626,5,4,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.296,0.6424,0.45497709183847174,-3.283335982151916,20,4,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3352,0.6788,0.49188147767872314,-3.7303343857128306,50,4,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1004,0.3212,0.22060368167295377,-3.69459928895453,1,5,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.2244,0.508,0.3663748229012655,-3.2041187415424255,5,5,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.2948,0.636,0.45258417994040284,-3.476734541057401,20,5,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3408,0.6816,0.49609537059511266,-4.056284006249179,50,5,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1164,0.3036,0.2267812493159766,-3.7221080012249748,1,6,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.194,0.4736,0.3344825760636306,-3.381027718711944,5,6,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.308,0.628,0.4565059106917911,-3.395529486383548,20,6,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3528,0.684,0.5058687296524876,-3.659660182357327,50,6,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1104,0.32,0.22752958059299913,-3.6940618086154586,1,7,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.2072,0.5048,0.35235575775456857,-3.341162008743985,5,7,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3044,0.6288,0.4535156915912618,-3.5535512641692417,20,7,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3516,0.6848,0.505785307191679,-3.9609275083225453,50,7,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1236,0.3396,0.2413840660076182,-3.632537489007207,1,8,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.2188,0.5024,0.35815317991441425,-3.281058359106671,5,8,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3044,0.6304,0.45524342604882023,-3.3669635673251164,20,8,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3332,0.6604,0.4843486910272639,-3.3614287698670275,50,8,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1004,0.2992,0.21578671050191803,-3.736230006814828,1,9,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.2224,0.504,0.36348118680621866,-3.2780265439027017,5,9,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3052,0.636,0.4571480687216138,-3.4763229935732496,20,9,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.3404,0.6852,0.4951787884536324,-4.23326810016449,50,9,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
0.1068,0.3028,0.22041620498849965,-3.7466320438365495,1,0,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.1952,0.496,0.34239799078780575,-3.3009034604832865,5,0,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.2928,0.6204,0.44769713876427497,-3.4497261490143925,20,0,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.354,0.6896,0.5066180610111348,-4.231477134368499,50,0,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.1232,0.3332,0.24037889162140613,-3.6040713325676754,1,1,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.214,0.5068,0.3540688801570637,-3.2939021573641103,5,1,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.2964,0.6296,0.44927701688101107,-3.5465391395527868,20,1,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3408,0.6912,0.4978261851706475,-4.847253952126953,50,1,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.1404,0.374,0.2647422042113229,-3.494246207917681,1,2,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.2352,0.5304,0.3776624585687266,-3.149884996284143,5,2,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.308,0.6404,0.46358056714879065,-3.2126597909736683,20,2,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.356,0.686,0.5056035926670411,-3.9351220936307176,50,2,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.12,0.326,0.23419016154489533,-3.667332770975357,1,3,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.2196,0.5088,0.3624989607614118,-3.22588331310587,5,3,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3124,0.638,0.4628608594696774,-3.3186890759966867,20,3,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3452,0.676,0.4976496660450789,-3.7842140434064153,50,3,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.128,0.3628,0.25145897743429735,-3.5895449659072014,1,4,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.2232,0.518,0.3690341498951105,-3.1561533343574775,5,4,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3268,0.652,0.4754959456511867,-3.2752077825955297,20,4,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3536,0.6992,0.5080077384922922,-4.2028943686993125,50,4,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.112,0.3244,0.22574380302977298,-3.6866958389272027,1,5,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.2236,0.5188,0.370984635073287,-3.1718976163608037,5,5,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3076,0.6612,0.46727764910933545,-3.435700852248242,20,5,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.348,0.7004,0.5059887980655876,-4.3311577231640666,50,5,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.122,0.3152,0.2350328872129012,-3.6599580970096395,1,6,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.198,0.496,0.34289155348008554,-3.292674111206625,5,6,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3144,0.6428,0.4652141628916331,-3.2764411972181735,20,6,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.36,0.69,0.5108045328883675,-3.959151158035049,50,6,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.1156,0.332,0.2363686316922514,-3.620582337802439,1,7,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.2216,0.518,0.3668433189525077,-3.252097758873037,5,7,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3076,0.6316,0.45794024359519725,-3.3918669784340563,20,7,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3512,0.7004,0.5075349153424327,-4.41802317975204,50,7,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.1228,0.3492,0.24400722986619097,-3.5935742932451338,1,8,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.2208,0.5228,0.36466521036163013,-3.1850061503329368,5,8,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3156,0.6468,0.47069755029451643,-3.214869878597158,20,8,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3516,0.6952,0.504568208121095,-4.589943104689241,50,8,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.108,0.3112,0.22274107147718492,-3.6881482636603296,1,9,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.2168,0.514,0.3624275203726308,-3.2298449667758105,5,9,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3156,0.6296,0.46245519967715026,-3.4057863425408215,20,9,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.3456,0.6876,0.5034262956534066,-4.168919312710158,50,9,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
0.1232,0.3284,0.23373355270975085,-3.907835718521204,1,0,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.234,0.5376,0.3816935963092592,-3.1719444315768692,5,0,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.368,0.6892,0.5137474158087821,-2.7745974504971898,20,0,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4344,0.7624,0.5782801622020031,-3.134892606679724,50,0,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.1336,0.3436,0.25003278097582227,-3.7260824969199375,1,1,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.246,0.5368,0.38713715260750226,-3.2076544284801014,5,1,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.3568,0.6896,0.5045215722302713,-2.9164488860077458,20,1,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4228,0.7636,0.5748867581003855,-3.288378575209022,50,1,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.1368,0.378,0.26274473600342796,-3.665861969368385,1,2,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.2692,0.5696,0.4104737213731941,-3.0073070111614224,5,2,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.3672,0.6956,0.5135735241120527,-2.810109065020989,20,2,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4272,0.764,0.5730944581564428,-3.2245665442868945,50,2,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.1296,0.3244,0.24141811506667946,-3.828637285798261,1,3,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.2528,0.5604,0.39928466899483733,-3.097486576480062,5,3,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.37,0.7,0.5201338819661417,-2.720194415978613,20,3,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4304,0.77,0.5824280072370176,-3.2199417081647925,50,3,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.1192,0.3316,0.23908804500484301,-3.855530829895006,1,4,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.2528,0.5536,0.39961663742382975,-3.0508374880670255,5,4,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.3752,0.706,0.5236390840689739,-2.7443403322977793,20,4,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4212,0.768,0.5749930468713068,-3.1598011019542303,50,4,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.1184,0.3236,0.2331468295277012,-3.886332934273522,1,5,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.2468,0.5584,0.39703551921056784,-3.0755967417805037,5,5,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.3596,0.7024,0.513986856152231,-2.776142937149549,20,5,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4264,0.7668,0.5762756825797251,-3.2670745594020945,50,5,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.1036,0.2996,0.21913473886496831,-3.934194354776512,1,6,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.2464,0.5316,0.3865151552675697,-3.1188787311022454,5,6,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.368,0.7156,0.5211529090282545,-2.6989748679693077,20,6,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4328,0.778,0.5849300492451341,-3.2773822261563836,50,6,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.1188,0.3252,0.23509571636785703,-3.8574311413448283,1,7,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.2696,0.5648,0.4123520161455782,-3.0896163368228686,5,7,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.374,0.702,0.5240189377238643,-2.7711486299837356,20,7,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4344,0.77,0.583690408747092,-3.4886501356153485,50,7,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.118,0.3512,0.2438554750487963,-3.7597974128615346,1,8,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.2532,0.558,0.40053482482567554,-3.119647173732789,5,8,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.3776,0.7124,0.5299532093155839,-2.713766031186632,20,8,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4296,0.7708,0.5823439699786999,-3.2604076139086438,50,8,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.1116,0.3184,0.22908298157056933,-3.864340688366974,1,9,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.2404,0.5536,0.38873428171749286,-3.157124724032024,5,9,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.3608,0.6924,0.513341368316503,-2.7776584056181064,20,9,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.4036,0.7588,0.5613117963987228,-2.964815699208354,50,9,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
0.1224,0.3368,0.23854623319516113,-3.849158937756861,1,0,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2564,0.5548,0.4016749119181751,-3.086063878781549,5,0,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.3716,0.6976,0.521082066150932,-2.7676082200648873,20,0,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.4444,0.7736,0.5883218772025206,-2.994536690564324,50,0,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.1384,0.3556,0.2553289708833246,-3.6699146733122374,1,1,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2524,0.5596,0.39998378156695114,-3.0848380618312157,5,1,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.3684,0.6996,0.5164025972020465,-2.80145953584792,20,1,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.4412,0.7668,0.5872123518466382,-3.389525384650304,50,1,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.1476,0.3848,0.2735139257282789,-3.6062694567768006,1,2,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2828,0.5904,0.4249349895295304,-2.9247636407503275,5,2,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.376,0.7064,0.523788049209486,-2.7196292422720556,20,2,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.4328,0.7704,0.5809621115669045,-3.4054923829998267,50,2,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.1276,0.3408,0.24504510149019756,-3.7714902504675467,1,3,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2572,0.58,0.40759591533628226,-3.0090979840143657,5,3,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.374,0.7144,0.5257407520174412,-2.6407292241009293,20,3,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.4364,0.7784,0.5884390798949465,-3.087542737699977,50,3,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.1208,0.3448,0.242346454890969,-3.809058585863062,1,4,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2532,0.5788,0.4028986613788084,-2.9861076617540028,5,4,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.3852,0.718,0.536770671993116,-2.715002180252029,20,4,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.438,0.7828,0.5888295083240337,-3.1753588719553765,50,4,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.122,0.338,0.23867171210491211,-3.9264974824651087,1,5,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2492,0.57,0.40262265640786865,-3.032050747195746,5,5,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.352,0.7124,0.5113252713352598,-2.727000110844786,20,5,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.44,0.7848,0.5886244241680172,-3.139261310598186,50,5,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.1036,0.316,0.2225725097505098,-3.9166787706137156,1,6,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2516,0.5608,0.3965236656754652,-3.0277782418281083,5,6,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.3908,0.722,0.5365965855083425,-2.6040185130307165,20,6,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.4464,0.7868,0.5963691468430639,-3.016818378061206,50,6,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.1072,0.3272,0.22979281889494632,-3.8317601017305116,1,7,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2764,0.5844,0.421670697421807,-3.001059023947012,5,7,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.384,0.7052,0.5305093208556716,-2.7360859696399915,20,7,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.4312,0.7676,0.5849661557288462,-3.3816397341131306,50,7,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.1248,0.374,0.25348905757747786,-3.6479491565022326,1,8,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2664,0.5804,0.4135332273163358,-3.0149193334791358,5,8,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.3828,0.7196,0.5352255462628959,-2.64892818530307,20,8,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.448,0.7764,0.5922842022477215,-3.3549287273096287,50,8,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.1212,0.3428,0.24282649834074738,-3.7966315379294038,1,9,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.2556,0.5724,0.4049729626872526,-3.052835384426621,5,9,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.3704,0.7096,0.5241598671912707,-2.7348836536559067,20,9,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.418,0.774,0.5760506242994264,-3.2567950119489564,50,9,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
0.0888,0.2772,0.1988178557241801,-4.182523054792163,1,0,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.134,0.3904,0.26793592519368026,-4.35884459092788,5,0,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2156,0.5196,0.3638014549008012,-3.9117142770303697,20,0,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.286,0.59,0.43231018411117555,-2.891139276317022,50,0,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.0904,0.2796,0.19955249760465849,-4.096758254449855,1,1,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.1376,0.4,0.27746726601005894,-4.474807799358214,5,1,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.21,0.5288,0.361619526405835,-3.872240080511903,20,1,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2852,0.618,0.43998324945919365,-3.0079536177420065,50,1,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.0824,0.2876,0.1970895605552614,-4.177236388103412,1,2,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.1528,0.41,0.285392956778774,-4.413390817849603,5,2,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2168,0.5136,0.3652792578161124,-3.834948205737926,20,2,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2824,0.6092,0.4353166268154092,-2.852506366702993,50,2,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.0636,0.25,0.17411847997982122,-4.330763692415299,1,3,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.1356,0.3968,0.2678683919445729,-4.360540180759181,5,3,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2132,0.522,0.3619090077972836,-3.772152792125037,20,3,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2884,0.6108,0.4401790339908553,-2.9006586333784563,50,3,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.0656,0.2212,0.1648859878766502,-4.428204074449676,1,4,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.1508,0.4056,0.28593267005765866,-4.299010821134022,5,4,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2236,0.5332,0.3716943131929612,-3.9378962793209706,20,4,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2992,0.6104,0.44532089348637194,-2.880298421277053,50,4,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.0764,0.2596,0.1836779272856105,-4.1902351565176374,1,5,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.146,0.4044,0.28070142193287545,-4.306365871554121,5,5,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.216,0.516,0.3617752924631563,-4.103843902681172,20,5,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.286,0.62,0.44055669949894327,-2.86651942371759,50,5,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.0616,0.2236,0.1645376506497661,-4.36453157669534,1,6,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.1352,0.3816,0.26678241029684224,-4.563665568894283,5,6,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2244,0.5336,0.3727065887164401,-3.559434864135846,20,6,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.2852,0.6096,0.4345046225753588,-2.8427043035884876,50,6,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.0716,0.2552,0.18253790464693265,-4.214854030899829,1,7,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.1428,0.4128,0.2803224774867203,-4.383682975117189,5,7,encode_2,ResNet18,Depth Prediction,Supervised,VVS
0.214,0.5408,0.3709616363995599,-3.7722750589724137,20,7,encode_2,ResNet18,Depth Prediction,Supervised,VVS
