layer,score,score_error,architecture,task,kind,source
layer2.1.relu,0.4689813178884248,0.00878501297489802,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer2.2.relu,0.4718912129541724,0.00894706745177416,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer2.3.relu,0.482758482584875,0.009029793142066667,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer3.0.relu,0.4781881347419003,0.00891196529927211,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer3.1.relu,0.4758618152872134,0.008785832737739451,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer3.2.relu,0.47467571193284236,0.008924936793242652,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer3.3.relu,0.45818926855476105,0.008595521177215728,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer3.4.relu,0.43883447435003864,0.00823652948985536,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer3.5.relu,0.4050978842149143,0.007817229144952344,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer4.0.relu,0.381127845860022,0.006424151248969812,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer4.1.relu,0.3527815826759041,0.006006315460033128,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer4.2.relu,0.3440579590615358,0.006015222404175932,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
layer1.0.relu,0.43386988117245606,0.007224934634249919,ResNet50,Room Layout,Supervised,Taskonomy
layer1.1.relu,0.4580406759967198,0.007751758919968508,ResNet50,Room Layout,Supervised,Taskonomy
layer1.2.relu,0.48659827784020904,0.00817978965070179,ResNet50,Room Layout,Supervised,Taskonomy
layer2.0.relu,0.47836025067843657,0.008461243655008034,ResNet50,Room Layout,Supervised,Taskonomy
layer2.1.relu,0.46766946374510465,0.008418799581168245,ResNet50,Room Layout,Supervised,Taskonomy
layer2.2.relu,0.4577828602374057,0.008550720332948597,ResNet50,Room Layout,Supervised,Taskonomy
layer2.3.relu,0.4527259895712708,0.008341733605826192,ResNet50,Room Layout,Supervised,Taskonomy
layer3.0.relu,0.4533582410624575,0.007609841516477543,ResNet50,Room Layout,Supervised,Taskonomy
layer3.1.relu,0.45877801865870294,0.007538731279168411,ResNet50,Room Layout,Supervised,Taskonomy
layer3.2.relu,0.46597984635499123,0.007494083713316251,ResNet50,Room Layout,Supervised,Taskonomy
layer3.3.relu,0.457270420861857,0.007320374878917421,ResNet50,Room Layout,Supervised,Taskonomy
layer3.4.relu,0.46227006440755475,0.007222054860973711,ResNet50,Room Layout,Supervised,Taskonomy
layer3.5.relu,0.46273501498308034,0.0070926581903847305,ResNet50,Room Layout,Supervised,Taskonomy
layer4.0.relu,0.44449812492008056,0.0071934616504321265,ResNet50,Room Layout,Supervised,Taskonomy
layer4.1.relu,0.4463330836559183,0.006810514494809013,ResNet50,Room Layout,Supervised,Taskonomy
layer4.2.relu,0.4335025723293371,0.007219162807048004,ResNet50,Room Layout,Supervised,Taskonomy
layer1.0.relu,0.4605471682817628,0.007414533271192645,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer1.1.relu,0.4317160049127597,0.008493604267808109,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer1.2.relu,0.4557208801081911,0.008431597199662277,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer2.0.relu,0.4609142551542199,0.008586329777823557,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer2.1.relu,0.45987827879224763,0.008552118529840365,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer2.2.relu,0.45584233659991624,0.008734718744150329,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer2.3.relu,0.4674175467603776,0.00879302352640053,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer3.0.relu,0.40348602055928734,0.008325491012460806,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer3.1.relu,0.4001104143561712,0.008102948939244273,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer3.2.relu,0.4048291809962311,0.008174316556319275,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer3.3.relu,0.40154327680670904,0.008033364971805389,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer3.4.relu,0.4036178106780835,0.008233856307579343,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer3.5.relu,0.39483288391963767,0.008261885157009086,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer4.0.relu,0.4006311664380661,0.007832395363706238,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer4.1.relu,0.4039636214412064,0.008095384597317555,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer4.2.relu,0.39860114391522217,0.007965731724059155,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
layer1.0.relu,0.40894868010460217,0.007087360874091636,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer1.1.relu,0.4258305036193418,0.008333499855623086,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer1.2.relu,0.42995180526765053,0.008780258920531485,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer2.0.relu,0.43592397967093,0.008537109902808863,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer2.1.relu,0.4313260042951297,0.008166230376897354,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer2.2.relu,0.43351488395316273,0.008576869023398525,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer2.3.relu,0.46033841391171704,0.009213658151041117,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer3.0.relu,0.4489963850660817,0.00805071464224064,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer3.1.relu,0.45717713541689764,0.007722543240533316,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer3.2.relu,0.4526563786323484,0.007908842617120045,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer3.3.relu,0.4444387343321362,0.007904730457080253,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer3.4.relu,0.4546413217737993,0.008012433235735089,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer3.5.relu,0.4720900105872206,0.008493071374872136,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer4.0.relu,0.4245512239111649,0.00853531577580857,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer4.1.relu,0.3810305090243525,0.008121384291197232,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer4.2.relu,0.3886118714293445,0.008613910977074734,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
layer1.0.relu,0.40305346576780765,0.007081899526626677,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer1.1.relu,0.4194024519327326,0.008660843838394893,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer1.2.relu,0.44406090441511725,0.009377578198450098,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer2.0.relu,0.4337952427084641,0.009657859618291556,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer2.1.relu,0.4378472312106485,0.009288274334576572,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer2.2.relu,0.44409789903705166,0.009518238016356345,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer2.3.relu,0.45562575657547055,0.009337762123489881,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer3.0.relu,0.4896093159749062,0.009133085616817476,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer3.1.relu,0.48154834923230094,0.009000242979827568,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer3.2.relu,0.48500360858504576,0.008858869125203868,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer3.3.relu,0.49004666603898706,0.008847438331749185,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer3.4.relu,0.4967333708738797,0.008640194123461769,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer3.5.relu,0.4927745622827865,0.008753288697720346,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer4.0.relu,0.42588612899153466,0.009351251252175796,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer4.1.relu,0.45148267946742165,0.009909327482850672,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer4.2.relu,0.45255372287228157,0.010170666279503023,ResNet50,Semantic Segmentation,Supervised,Taskonomy
layer1.0.relu,0.4243763808062634,0.007185084008689284,ResNet50,Object Classification,Supervised,Taskonomy
layer1.1.relu,0.44966306979504495,0.0076329388483746905,ResNet50,Object Classification,Supervised,Taskonomy
layer1.2.relu,0.46181331556601657,0.008218791994154971,ResNet50,Object Classification,Supervised,Taskonomy
layer2.0.relu,0.47824407763731325,0.009812689333732031,ResNet50,Object Classification,Supervised,Taskonomy
layer2.1.relu,0.5020157008727544,0.01007652647663403,ResNet50,Object Classification,Supervised,Taskonomy
layer2.2.relu,0.4961009747107168,0.010466960032882139,ResNet50,Object Classification,Supervised,Taskonomy
layer2.3.relu,0.49624389338885505,0.010226678242699735,ResNet50,Object Classification,Supervised,Taskonomy
layer3.0.relu,0.5064730795447876,0.010152316794737177,ResNet50,Object Classification,Supervised,Taskonomy
layer3.1.relu,0.5247092470170256,0.010248071299785525,ResNet50,Object Classification,Supervised,Taskonomy
layer3.2.relu,0.5363877138089064,0.010446431647357611,ResNet50,Object Classification,Supervised,Taskonomy
layer3.3.relu,0.5290151628210154,0.01050604286611504,ResNet50,Object Classification,Supervised,Taskonomy
layer3.4.relu,0.5236896821392503,0.010422990322763974,ResNet50,Object Classification,Supervised,Taskonomy
layer3.5.relu,0.5211780879209906,0.01032164089215926,ResNet50,Object Classification,Supervised,Taskonomy
layer4.0.relu,0.5085131321950164,0.009449702823153446,ResNet50,Object Classification,Supervised,Taskonomy
layer4.1.relu,0.48279384076355025,0.009555564603417575,ResNet50,Object Classification,Supervised,Taskonomy
layer4.2.relu,0.46567067900748327,0.00981999163253045,ResNet50,Object Classification,Supervised,Taskonomy
layer1.0.relu,0.45628518465601225,0.007731138921564341,ResNet50,Scene Classification,Supervised,Taskonomy
layer1.1.relu,0.4714832236420871,0.008801037541536388,ResNet50,Scene Classification,Supervised,Taskonomy
layer1.2.relu,0.47893163818860374,0.008901174349891279,ResNet50,Scene Classification,Supervised,Taskonomy
layer2.0.relu,0.4790980869787256,0.010306065691899114,ResNet50,Scene Classification,Supervised,Taskonomy
layer2.1.relu,0.4822459472986681,0.009962978278128296,ResNet50,Scene Classification,Supervised,Taskonomy
layer2.2.relu,0.49550613046032177,0.01008455621593807,ResNet50,Scene Classification,Supervised,Taskonomy
layer2.3.relu,0.49724364112197356,0.010218209051235431,ResNet50,Scene Classification,Supervised,Taskonomy
layer3.0.relu,0.5176285322754575,0.010203412533529986,ResNet50,Scene Classification,Supervised,Taskonomy
layer3.1.relu,0.519301161587094,0.010075457133049057,ResNet50,Scene Classification,Supervised,Taskonomy
layer3.2.relu,0.5234349155589788,0.010405130411892907,ResNet50,Scene Classification,Supervised,Taskonomy
layer3.3.relu,0.5301232458736744,0.01036352780820063,ResNet50,Scene Classification,Supervised,Taskonomy
layer3.4.relu,0.5474979577898786,0.010079320650614244,ResNet50,Scene Classification,Supervised,Taskonomy
layer3.5.relu,0.5467255612163362,0.009566515595579576,ResNet50,Scene Classification,Supervised,Taskonomy
layer4.0.relu,0.5166589866530724,0.009601759784809458,ResNet50,Scene Classification,Supervised,Taskonomy
layer4.1.relu,0.49030082393120666,0.009815386803059507,ResNet50,Scene Classification,Supervised,Taskonomy
layer4.2.relu,0.4400657330044979,0.009365773004377333,ResNet50,Scene Classification,Supervised,Taskonomy
layer1.0.relu,0.36132574464768463,0.007373045542297003,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer1.1.relu,0.33190411879439097,0.007713321070321938,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer1.2.relu,0.2722207798211642,0.007705629524180848,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer2.0.relu,0.23188112619759577,0.0078008412651326305,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer2.1.relu,0.21328412716132325,0.007575936862606893,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer2.2.relu,0.2198347856831603,0.007548722632055631,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer2.3.relu,0.2475526863662357,0.007726057398051067,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer3.0.relu,0.2875772227711893,0.008107158334184562,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer3.1.relu,0.2941332585231925,0.00813794737221739,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer3.2.relu,0.2921856902059831,0.00803362629103928,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer3.3.relu,0.28967763106460276,0.008136553574534121,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer3.4.relu,0.2883242594477957,0.008296154775393357,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer3.5.relu,0.2802877580850625,0.00814248192164927,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer4.0.relu,0.24840738883598634,0.007886733928335271,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer4.1.relu,0.2540034032284639,0.008214914294161569,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer4.2.relu,0.2524468735975995,0.008850455158228675,ResNet50,Inpainting,Self-Supervised,Taskonomy
layer1.0.relu,0.40116684023866334,0.007247958122439142,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer1.1.relu,0.42704842603185617,0.007294412304517472,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer1.2.relu,0.4339844895585239,0.007598232776920743,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer2.0.relu,0.4462117896842299,0.007565632661671401,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer2.1.relu,0.4452572612841559,0.007429594689935279,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer2.2.relu,0.4279254960976421,0.007707816659433306,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer2.3.relu,0.432933276221359,0.007818871774607784,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer3.0.relu,0.3712767490122566,0.00785737871392507,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer3.1.relu,0.3544985757894611,0.00742368358871327,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer3.2.relu,0.33792211187765997,0.0077226301041940955,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer3.3.relu,0.32695003603314854,0.007705115856988268,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer3.4.relu,0.3269820453674016,0.008012628460778413,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer3.5.relu,0.34578724631167745,0.008250082755332172,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer4.0.relu,0.40306788664840076,0.008933987367271409,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer4.1.relu,0.3144470228427223,0.008283647714911928,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer4.2.relu,0.31778675760542174,0.008306654963709416,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
layer1.0.relu,0.48489649263213297,0.00882912459215818,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer1.1.relu,0.49766156585627214,0.008916729234380291,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer1.2.relu,0.4927670581234055,0.008792685345510474,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer2.0.relu,0.5124116312024128,0.009056125095363965,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer2.1.relu,0.5490351596680971,0.009267874736489278,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer2.2.relu,0.5650337397113183,0.009269238050901143,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer2.3.relu,0.567061091915662,0.009110367022400093,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer3.0.relu,0.58593762964242,0.008519189235096161,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer3.1.relu,0.5858268222224602,0.008461584294330731,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer3.2.relu,0.5884694384075115,0.00824611784149433,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer3.3.relu,0.5936210574231978,0.007625063622114948,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer3.4.relu,0.6132813000754961,0.007077527582801087,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer3.5.relu,0.6340197071937212,0.007369793081368104,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer4.0.relu,0.6133993997690471,0.007359292111718142,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer4.1.relu,0.5883909777350997,0.00772670843889395,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
layer4.2.relu,0.5378536639163731,0.008359286270933863,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
