accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0268,0.1136,0.09726607421689375,1,1,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.024,0.1312,0.10519650036264813,5,1,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0384,0.1676,0.1265603457128796,20,1,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0356,0.1708,0.12718017243738833,50,1,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0252,0.1096,0.0970648624144111,1,2,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.1404,0.11653244964409634,5,2,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1604,0.125248240542409,20,2,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.1792,0.12800010885676244,50,2,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0276,0.1272,0.10317801417847693,1,3,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0304,0.1432,0.11366551829505957,5,3,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0472,0.172,0.1346297946388544,20,3,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0404,0.172,0.12886454946024736,50,3,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0196,0.118,0.09644445486076753,1,4,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0336,0.134,0.11150760574337883,5,4,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0416,0.17,0.12917250060741264,20,4,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0452,0.1644,0.13220635364362013,50,4,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0236,0.1228,0.10043321322775656,1,5,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0304,0.1264,0.1070173092729203,5,5,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0376,0.154,0.12252774918533549,20,5,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0424,0.1728,0.13167216947739205,50,5,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0188,0.1024,0.08973734072434066,1,6,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0304,0.1284,0.10677914898694128,5,6,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0384,0.1572,0.12347913875942061,20,6,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0356,0.1668,0.1269704161862734,50,6,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0296,0.1108,0.09972092284749154,1,7,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0304,0.1308,0.10789858406801373,5,7,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1652,0.12560713974043755,20,7,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.034,0.176,0.12908310840380105,50,7,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0276,0.122,0.10179262161505896,1,8,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0336,0.1352,0.11451948055280527,5,8,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0344,0.1524,0.12180898319374169,20,8,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0376,0.1644,0.12751277939451292,50,8,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.024,0.114,0.09678575515809267,1,9,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.03,0.1384,0.1100630599760892,5,9,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0424,0.1708,0.13159899631270458,20,9,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0344,0.1792,0.12921343546973094,50,9,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0252,0.1228,0.09993766849997092,1,0,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.036,0.1528,0.11845739646066479,5,0,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0316,0.1548,0.1203322415510449,20,0,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0336,0.176,0.12763055745845475,50,0,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0288,0.1064,0.09811161797219561,1,1,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.028,0.13,0.10781998385124689,5,1,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0412,0.1628,0.12812993024849298,20,1,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0396,0.1756,0.13118563607021705,50,1,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.024,0.1076,0.09571824319867696,1,2,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0408,0.136,0.1184106499327653,5,2,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.04,0.16,0.1271029774697048,20,2,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0408,0.1744,0.13159783616240103,50,2,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0264,0.1272,0.10248826802767853,1,3,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0344,0.1488,0.1159166659400111,5,3,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0468,0.178,0.13610739328013133,20,3,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0404,0.1752,0.13087728635748103,50,3,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0232,0.124,0.09859095821457514,1,4,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0316,0.1428,0.11084979913286941,5,4,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.04,0.1616,0.12798288963900994,20,4,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0436,0.1724,0.13270359079718122,50,4,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0276,0.1228,0.10262242007714763,1,5,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.03,0.1276,0.10645726101920588,5,5,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0348,0.1576,0.12141529976319795,20,5,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.042,0.1756,0.13314001161731256,50,5,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0188,0.1052,0.09071155315986021,1,6,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0324,0.1292,0.109059382292555,5,6,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0388,0.1564,0.12408912038955193,20,6,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.04,0.1696,0.1304461457260022,50,6,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0284,0.1088,0.09959848070795406,1,7,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0288,0.1276,0.1065038398610812,5,7,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0356,0.1656,0.1260935895289971,20,7,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0388,0.1812,0.13398411529077528,50,7,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0276,0.1176,0.10095364709240397,1,8,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0332,0.142,0.11356884025916938,5,8,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0356,0.1624,0.12427920103635848,20,8,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.036,0.166,0.12848091991753502,50,8,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0244,0.1188,0.09762708141836146,1,9,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0316,0.1412,0.11245921724247532,5,9,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.044,0.1772,0.13396350673544205,20,9,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1808,0.13079731523248964,50,9,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0288,0.1204,0.10134514470624643,1,0,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.038,0.1452,0.11876351887953605,5,0,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0384,0.1704,0.12925123164193542,20,0,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0332,0.1872,0.1326008153460374,50,0,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0252,0.1044,0.09548091115442803,1,1,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.032,0.1288,0.10971803626159267,5,1,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.038,0.172,0.12801301419612124,20,1,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.1772,0.13167893993372976,50,1,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0248,0.11,0.09703646065405745,1,2,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.1476,0.11830478572261253,5,2,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0384,0.1736,0.12997237308056234,20,2,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.04,0.19,0.13669188367357707,50,2,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0352,0.13,0.10858577648436776,1,3,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0344,0.154,0.11875927245042012,5,3,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0488,0.1904,0.14151765121549048,20,3,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0452,0.1868,0.13935580564330993,50,3,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0224,0.1248,0.09992938034440225,1,4,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.142,0.11613865797457161,5,4,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0352,0.1748,0.12868669690169457,20,4,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0436,0.1776,0.13700409441726283,50,4,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0224,0.1284,0.10160192066803636,1,5,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.026,0.1376,0.10829661056777413,5,5,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0376,0.1692,0.1277533486625667,20,5,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0408,0.1796,0.13536788700471922,50,5,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.016,0.102,0.08804862800440764,1,6,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0336,0.1348,0.1118398192323546,5,6,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0404,0.1656,0.12812962423059326,20,6,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0416,0.1796,0.13519919364808897,50,6,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.026,0.1092,0.09791099648877927,1,7,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0316,0.1368,0.11231489967076645,5,7,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.046,0.1828,0.1373332988686544,20,7,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0424,0.1972,0.14157472750594755,50,7,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0252,0.1136,0.09885114391736238,1,8,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.03,0.1396,0.11256052502191624,5,8,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.1576,0.12556222078027018,20,8,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0356,0.1796,0.13031491154156646,50,8,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0252,0.1208,0.0992989826185545,1,9,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.028,0.1484,0.11247429333832638,5,9,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.04,0.1804,0.13359307388674116,20,9,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0384,0.1884,0.1344944656816431,50,9,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0296,0.1176,0.10130361845144309,1,0,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0376,0.1492,0.1189953647793753,5,0,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0392,0.1772,0.13032813153985776,20,0,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0332,0.194,0.1332284659476417,50,0,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.022,0.1088,0.094467039158559,1,1,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0336,0.1344,0.11374759342325436,5,1,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0412,0.1776,0.13264580185592525,20,1,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0396,0.182,0.13389891234832163,50,1,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0232,0.1088,0.09572925484923371,1,2,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0388,0.1556,0.12249632692448915,5,2,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0376,0.1708,0.129893335587516,20,2,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0428,0.1936,0.14049668768421775,50,2,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0308,0.1288,0.10561182014565766,1,3,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0356,0.156,0.11976058998822119,5,3,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0516,0.1908,0.1447215154573026,20,3,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0476,0.1928,0.14235257521356423,50,3,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0252,0.13,0.10238767333804488,1,4,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0344,0.1376,0.1136465471121707,5,4,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.036,0.1764,0.12830639132872035,20,4,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.042,0.18,0.1357484989570118,50,4,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0264,0.13,0.10410535021318608,1,5,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.026,0.1332,0.10812719936505558,5,5,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0324,0.172,0.12638128124558742,20,5,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0464,0.188,0.1411757632096728,50,5,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.018,0.1008,0.08957645794917456,1,6,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0296,0.1408,0.11017026073537234,5,6,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0408,0.1628,0.12828549737813003,20,6,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.04,0.1868,0.13644228136354755,50,6,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.03,0.1108,0.10095734475255234,1,7,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.032,0.1368,0.11308323742499413,5,7,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0412,0.1756,0.13472696903147793,20,7,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.1972,0.1390348822356205,50,7,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.024,0.1124,0.09668413991721676,1,8,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0292,0.1396,0.11130345042306958,5,8,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1692,0.1283852995649436,20,8,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1804,0.13254803935497012,50,8,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0236,0.1172,0.09760212717378984,1,9,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0292,0.1448,0.11204373974931345,5,9,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0404,0.1864,0.13340955389593723,20,9,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.19,0.13544781977079534,50,9,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0276,0.1172,0.1010383151849277,1,0,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0388,0.1452,0.12009401970480606,5,0,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0408,0.1736,0.12980044173140526,20,0,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0392,0.1924,0.13622777677568298,50,0,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0224,0.112,0.09536183469087738,1,1,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0296,0.1504,0.11411248566716409,5,1,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0432,0.1736,0.13358836184963624,20,1,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0404,0.1828,0.1351697258279096,50,1,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.024,0.1104,0.09676368614297268,1,2,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0316,0.1484,0.11541479657469324,5,2,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0444,0.1708,0.13260481484965575,20,2,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0384,0.188,0.13584671316277158,50,2,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0328,0.1252,0.10570253851381174,1,3,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.034,0.1528,0.11863199885200781,5,3,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0508,0.188,0.1418843595583775,20,3,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.046,0.19,0.1403531113159976,50,3,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0248,0.1244,0.10088270906702196,1,4,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.034,0.1464,0.11616639033339005,5,4,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1736,0.12823467167896793,20,4,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.038,0.178,0.13304846575359858,50,4,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0268,0.1272,0.10484250863516498,1,5,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.03,0.1368,0.1113189307346996,5,5,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0384,0.1604,0.12594458935154393,20,5,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.038,0.18,0.134937690237192,50,5,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0176,0.1048,0.09040368228757335,1,6,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0308,0.1332,0.10895289780128802,5,6,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0404,0.1692,0.12962586777423948,20,6,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.038,0.18,0.1333291525661095,50,6,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0256,0.1156,0.09848799548243889,1,7,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0324,0.1432,0.11491383178714816,5,7,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0424,0.1744,0.13415872824520078,20,7,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.04,0.1928,0.13887879818181165,50,7,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0244,0.1184,0.09800481541229086,1,8,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0336,0.1412,0.11344444500749332,5,8,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0392,0.1632,0.12803932370515222,20,8,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0368,0.1728,0.1322115110742242,50,8,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0224,0.1148,0.09733939417351631,1,9,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0288,0.1472,0.11251721385132542,5,9,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0352,0.1792,0.12918080440378213,20,9,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0352,0.186,0.13222256063285726,50,9,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0272,0.1216,0.10107642142360498,1,0,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0352,0.1484,0.11774081854084839,5,0,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0376,0.1628,0.12806447433257473,20,0,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.036,0.1792,0.133498256403478,50,0,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.022,0.114,0.09432223760871561,1,1,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0292,0.1424,0.11338407647003766,5,1,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0392,0.1748,0.1329205230100872,20,1,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0356,0.188,0.13460599045940044,50,1,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0264,0.1112,0.0977135729229209,1,2,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0344,0.1536,0.11829817157277493,5,2,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0444,0.1684,0.1317509455218195,20,2,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.186,0.13351455751112695,50,2,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0296,0.128,0.10414528427424978,1,3,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.158,0.12186939900910745,5,3,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0532,0.1828,0.143283279661892,20,3,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0432,0.1856,0.13843911108524845,50,3,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0248,0.1268,0.10252760777151061,1,4,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0396,0.1496,0.12085535796818352,5,4,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1724,0.12858671789468334,20,4,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0376,0.1792,0.13315514361396352,50,4,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0296,0.13,0.10799652265611419,1,5,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.03,0.1384,0.11297561693832195,5,5,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0336,0.17,0.12568859696043458,20,5,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1788,0.13427385512849557,50,5,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.016,0.1072,0.08953689304131648,1,6,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0308,0.126,0.10921057049240392,5,6,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.04,0.1644,0.12818808237617346,20,6,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1852,0.13337621886468393,50,6,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0268,0.1184,0.09930080512908279,1,7,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0332,0.1476,0.11592229252831047,5,7,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.04,0.1736,0.1318811827490654,20,7,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1888,0.13584723132582294,50,7,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.026,0.1164,0.09993069126583198,1,8,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0292,0.132,0.10929876356589166,5,8,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0348,0.1644,0.1262821699318701,20,8,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0368,0.1776,0.13115234707227708,50,8,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.026,0.1144,0.09932646399769414,1,9,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0288,0.1436,0.11271354242882412,5,9,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0372,0.18,0.12992881196747863,20,9,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.032,0.1908,0.13022153264497682,50,9,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0248,0.122,0.09996315143388013,1,0,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.034,0.1428,0.11488307870125043,5,0,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0368,0.1596,0.12482510114179003,20,0,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.03,0.1796,0.12887289506845084,50,0,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0224,0.1144,0.09674378649479322,1,1,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0284,0.1424,0.1103078319622027,5,1,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0388,0.1664,0.1286351943658328,20,1,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.036,0.1736,0.12824523213080255,50,1,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.024,0.1068,0.09537077078277077,1,2,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0328,0.1416,0.11388347432205892,5,2,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.042,0.1636,0.12897717556000904,20,2,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0348,0.1884,0.13161028401290323,50,2,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0284,0.1328,0.10426389926242619,1,3,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0352,0.1544,0.11803546939049156,5,3,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0436,0.1812,0.1353481029246676,20,3,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0404,0.1692,0.13322086016658596,50,3,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0232,0.1268,0.10149920270121729,1,4,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0364,0.1468,0.11586576848272559,5,4,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
0.0356,0.1704,0.12480783351617686,20,4,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
