layer,score,score_error,model,benchmark,effective_dimensionality_dataset,effective_dimensionality_imagenet,region
encode_9,0.34398589637479654,0.001220177927044183,resnet18-ir-1000components,bonner.Object2Vec.regression=lin,45.492666301397875,279.09791794316965,reliable
encode_3,0.26329655536462965,0.0011872907514690171,resnet18-ir-pool-1000components,bonner.Object2Vec.regression=lin,15.104060217222935,24.432139026516452,reliable
encode_5,0.329374219576709,0.0012638213136467913,resnet18-ir-pool-1000components,bonner.Object2Vec.regression=lin,24.161647514320318,65.10161674818562,reliable
encode_7,0.3389272648799708,0.001147880676085124,resnet18-ir-pool-1000components,bonner.Object2Vec.regression=lin,4.362079495964393,12.699444129413768,reliable
encode_9,0.32955251225724247,0.0012891206833500403,resnet18-ir-pool-1000components,bonner.Object2Vec.regression=lin,48.80201025180074,107.44237363801153,reliable
encode_1,0.18080658819826384,0.0011116633922263423,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,11.346105846246038,17.167193015301862,reliable
encode_1.conv,0.16887785439277422,0.0010673969596168488,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,9.06557679883299,15.147674372039473,reliable
encode_2,0.19553269434119325,0.0011131831666731022,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,14.005853524359958,27.480866041734213,reliable
encode_3,0.19374450069770482,0.0011148143720775645,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,15.773406111542345,32.11138963920859,reliable
encode_4,0.1873469386857598,0.001090906819385309,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,17.161690249129894,43.63955789653345,reliable
encode_5,0.1667346637480645,0.0010781436822019889,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,14.577019670644361,47.07083575572173,reliable
encode_6,0.16526676858958053,0.0010679062573960812,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,14.625778128359018,49.80381899278779,reliable
encode_7,0.1773805875362043,0.0010910938432489787,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,12.94169878986603,42.156729809304046,reliable
encode_8,0.16125440823580905,0.0010906360235312723,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,14.787551254155808,33.8992954669629,reliable
encode_9,0.17497920008199833,0.001103837348335852,resnet18-ae-1000components,bonner.Object2Vec.regression=lin,23.394746745116272,83.94592303074742,reliable
encode_3,0.2289397512757551,0.001099012682988577,resnet18-ae-pool-1000components,bonner.Object2Vec.regression=lin,12.510192360573784,14.657768505684519,reliable
encode_5,0.23324201704640612,0.0010680922950233713,resnet18-ae-pool-1000components,bonner.Object2Vec.regression=lin,13.059420228279517,13.149704406906919,reliable
encode_7,0.22838634863502225,0.0010835977022464875,resnet18-ae-pool-1000components,bonner.Object2Vec.regression=lin,10.974791302331816,8.572591345041944,reliable
encode_9,0.21608932420872629,0.0010715702782956487,resnet18-ae-pool-1000components,bonner.Object2Vec.regression=lin,16.724081459191076,24.650793617653914,reliable
encode_1,0.2073616830903952,0.0011541704634245994,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,18.696044132432597,75.24962635343476,reliable
encode_1.conv,0.24031432150993462,0.00114373794961147,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,21.87052965985079,290.7572905216086,reliable
encode_2,0.2631239979169485,0.0011383121568917058,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,23.325088198646636,270.7773254856769,reliable
encode_3,0.2725238064192542,0.0011626113317484339,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,12.742504915399877,224.7896254073912,reliable
encode_4,0.27430258367718363,0.0011511183299249648,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,9.311902667838874,176.35589862976306,reliable
encode_5,0.2517200040758746,0.001115395960338365,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,4.805537283906857,82.60374219992657,reliable
encode_6,0.2555700477861519,0.0011207560743963243,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,4.586607453980831,138.49029416863033,reliable
encode_7,0.24146786873957737,0.001106406463015524,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,4.340457971695588,167.62342022519124,reliable
encode_8,0.21211620775517898,0.0010346960705876129,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,2.4634548855109433,7.4813382511725255,reliable
encode_9,0.20093094835220435,0.0010027709678087679,resnet18-cpc-1000components,bonner.Object2Vec.regression=lin,1.4180584511156757,1.7377031641892018,reliable
encode_3,0.27390550876939285,0.0011634694687208764,resnet18-cpc-pool-1000components,bonner.Object2Vec.regression=lin,14.710525162623455,18.71966694707558,reliable
encode_5,0.30655490717888007,0.0012321607975101915,resnet18-cpc-pool-1000components,bonner.Object2Vec.regression=lin,11.898798466692378,31.493382648490073,reliable
encode_7,0.276309969030192,0.0011791330758958597,resnet18-cpc-pool-1000components,bonner.Object2Vec.regression=lin,5.361038545523874,48.15491878257849,reliable
encode_9,0.19791595727744132,0.0010490257768589646,resnet18-cpc-pool-1000components,bonner.Object2Vec.regression=lin,1.1722484282015866,1.2844446434222099,reliable
encode_1,0.20103696961929265,0.001150971611839358,resnet18-color-1000components,bonner.Object2Vec.regression=lin,16.546597920479677,61.298086322963854,reliable
encode_1.conv,0.22604287323627514,0.00113403236365236,resnet18-color-1000components,bonner.Object2Vec.regression=lin,17.113833081475047,219.04179192589476,reliable
