layer,score,score_error,model,benchmark,effective_dimensionality_dataset,effective_dimensionality_imagenet,region
encode_8,0.3595587932095158,0.00567836554058019,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-lin,8.275935838597222,16.04707199557393,V4
encode_9,0.3467631894144592,0.005587615299239972,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-lin,45.72388266620264,290.50594356437296,V4
encode_3,0.20423403642821286,0.007749186099986495,resnet18-la-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,30.645990968105313,21.115893248710478,V4
encode_5,0.18012812218143942,0.006541891840486176,resnet18-la-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,81.31168824280365,54.836266961273246,V4
encode_7,0.23730958744259617,0.00519450636307801,resnet18-la-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,16.781892207170394,4.380190091979924,V4
encode_9,0.23320333218467768,0.0060816069010340605,resnet18-la-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,49.42144658758236,118.40163479445803,V4
encode_1,0.37822792891194834,0.006285153889183437,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,18.028111698528942,73.82007516352552,V4
encode_1.conv,0.1866306375927221,0.006660447875654662,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,11.057272742272232,103.61080027603973,V4
encode_2,0.38758359154419675,0.0052131232233090545,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,26.06061317992372,268.551229517882,V4
encode_3,0.35697339722419463,0.003768034284221237,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,38.601394230233645,596.3459503478392,V4
encode_4,0.4109888991117668,0.0035356320193729177,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,40.66415354938452,404.5137761286565,V4
encode_5,0.4161499378797282,0.0037313186848389446,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,56.181544830847756,558.6391546108658,V4
encode_6,0.4285143908790102,0.0033084314555410733,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,42.56790138926355,255.18624267231905,V4
encode_7,0.4037776352788113,0.004623857236892389,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,43.17806672399647,139.03298585860742,V4
encode_8,0.3477401832498485,0.006656151796625201,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,33.97686187479745,41.83629553713771,V4
encode_9,0.3457273305765401,0.004974579242195253,resnet18-ir-1000components,dicarlo.MajajHong2015.V4.public-lin,45.55612494017423,279.09791794316965,V4
encode_3,0.20818555150996348,0.0056939921055088865,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,31.363254998451627,24.432139026516452,V4
encode_5,0.1763301569015157,0.007082533305328955,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,85.40820382592864,65.10161674818562,V4
encode_7,0.23995954843909878,0.007114135340643566,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,60.93457692094311,12.699444129413768,V4
encode_9,0.2605842621253165,0.007594209413683943,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,55.45492004778501,107.44237363801153,V4
encode_1,0.3136055874878032,0.006381968653326437,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,12.542082809925061,17.167193015301862,V4
encode_1.conv,0.20047885973037183,0.00764481785256069,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,10.65419394462166,15.147674372039473,V4
encode_2,0.2524470970195966,0.006906358295313206,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,16.59005433308759,27.480866041734213,V4
encode_3,0.25638369734365474,0.00814607105422846,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,18.574109074150094,32.11138963920859,V4
encode_4,0.22316043352561846,0.0073034544261771205,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,24.804875499343787,43.63955789653345,V4
encode_5,0.20096110480996726,0.00706403028617727,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,30.003748229399317,47.07083575572173,V4
encode_6,0.1795714707267613,0.006954453378969452,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,35.54907491681423,49.80381899278779,V4
encode_7,0.15647546748358698,0.005523806554367997,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,43.262859698660456,42.156729809304046,V4
encode_8,0.1499160788272016,0.007693342960384858,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,41.94152573217687,33.8992954669629,V4
encode_9,0.13502058496523384,0.00894078947712745,resnet18-ae-1000components,dicarlo.MajajHong2015.V4.public-lin,62.26804594789959,83.94592303074742,V4
encode_3,0.16098186249913685,0.009476886344144205,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,18.838997281470597,14.657768505684519,V4
encode_5,0.10419709729027914,0.009252413713074031,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,19.753353092634956,13.149704406906919,V4
encode_7,0.08344842154283186,0.006795109507779027,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,17.78225860972205,8.572591345041944,V4
encode_9,0.05954483848796364,0.007788316345400287,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,25.446256009342125,24.650793617653914,V4
encode_1,0.3637514767118418,0.006782564095569799,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,16.404558157485074,75.24962635343476,V4
encode_1.conv,0.27565614710437814,0.005625237786877092,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,19.588064276122292,290.7572905216086,V4
encode_2,0.3663742787571787,0.004836154532645749,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,20.765005286072995,270.7773254856769,V4
encode_3,0.373043415955187,0.004708617547576946,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,17.268225957615908,224.7896254073912,V4
encode_4,0.3804255113328431,0.006091326214118147,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,20.482725671267445,176.35589862976306,V4
encode_5,0.37487380654987434,0.005042630260143212,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,24.852193699228465,82.60374219992657,V4
encode_6,0.348324966199523,0.004554745178027884,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,37.46052874953362,138.49029416863033,V4
encode_7,0.3022878299587298,0.0043653060446204196,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,42.685011017986355,167.62342022519124,V4
encode_8,0.26090419600856346,0.0044536550571144164,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,10.27127034012462,7.4813382511725255,V4
encode_9,0.22242524518904655,0.0064675525933939595,resnet18-cpc-1000components,dicarlo.MajajHong2015.V4.public-lin,2.1516166028033386,1.7377031641892018,V4
encode_3,0.20165763378518936,0.005818356787888143,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,27.316230781395983,18.71966694707558,V4
encode_5,0.1260328215722322,0.007009279349640182,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,63.617728948026816,31.493382648490073,V4
encode_7,0.11814220241894006,0.00935816540417726,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,37.20516016870843,48.15491878257849,V4
encode_9,0.17621188688940626,0.004792834942001407,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,1.5363155164844258,1.2844446434222099,V4
encode_1,0.379891565094186,0.005428254298231953,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,17.647725199043467,61.298086322963854,V4
encode_1.conv,0.28359691086674216,0.004968678991295036,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,19.821121839881673,219.04179192589476,V4
encode_2,0.38543722319303536,0.00587835616033672,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,29.133478981258165,251.07971206141698,V4
encode_3,0.3763009740097622,0.003270639042764259,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,33.84526165981841,380.69995413054227,V4
encode_4,0.38406627582171476,0.004624773253156296,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,42.42169793474307,455.4090071495477,V4
encode_5,0.4134143473270772,0.005169154735454918,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,55.238140209486424,473.4736182023992,V4
encode_6,0.37629891785769126,0.005116499746056797,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,46.42885113366633,286.7022518978024,V4
encode_7,0.2895956359810276,0.006947988621747124,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,27.217185633000906,142.7110586286491,V4
encode_8,0.1867070142772107,0.0072161115979235526,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,26.83127526406252,44.66078979718826,V4
encode_9,0.15887872840814013,0.0079967676883255,resnet18-color-1000components,dicarlo.MajajHong2015.V4.public-lin,32.526105145508,47.52870916822214,V4
encode_3,0.20647291243032243,0.006478684602092535,resnet18-color-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,23.197875227986785,16.615570969542535,V4
encode_5,0.15266539481846705,0.006733636760648032,resnet18-color-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,89.21420758460451,87.02656128311186,V4
encode_7,0.14902140163093394,0.007548350504359651,resnet18-color-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,105.55246189653067,44.26727228567773,V4
encode_9,0.11390958718949584,0.00604985594059378,resnet18-color-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,20.880361896498993,25.195234581408897,V4
encode_1,0.3556372368376021,0.005905445396866076,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,18.897135623867648,109.36834834278908,V4
encode_1.conv,0.1827517600436887,0.007676015105882164,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,16.875786164325152,229.6537937375893,V4
encode_2,0.36774051158374993,0.0049510408301853106,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,18.687039210080535,241.071677642991,V4
encode_3,0.3464906121000602,0.0042203311730420094,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,17.362463436176373,302.1750314544837,V4
encode_4,0.3816607445666361,0.004451062558915573,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,27.797600224828596,307.7322784559674,V4
encode_5,0.387774726795543,0.004985540881470804,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,28.503375954302868,334.0072422877179,V4
encode_6,0.40661872796201265,0.0054574608204162045,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,41.21430961500281,208.9320169334805,V4
encode_7,0.39733490865012244,0.004980933571653582,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,40.962646281546746,244.39873777644272,V4
encode_8,0.3260345486238388,0.006346841814897605,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,32.61988387532379,98.02895882962265,V4
encode_9,0.33047582615339754,0.006738215601471389,resnet18-rp-1000components,dicarlo.MajajHong2015.V4.public-lin,29.226707217238822,85.33308128877756,V4
encode_3,0.17603042178330414,0.007727963987051529,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,17.949775915392987,16.844734377940828,V4
encode_5,0.13366471598697371,0.006464160149300173,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,55.301642145068335,55.269267297227366,V4
encode_7,0.1742024687693753,0.005359199496402643,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,88.51094974098635,70.94600285103287,V4
encode_9,0.21281408673293026,0.005934149117422524,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,37.035209783461355,39.20426425248633,V4
encode_1,0.35206482304302256,0.0069068080267613505,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,15.01380787761073,33.02832994154075,V4
encode_1.conv,0.09333140722667149,0.00422695803232584,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,11.084050658597759,26.462377947425992,V4
encode_2,0.3728216248186948,0.005502288410364215,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,26.793859131177523,157.22201199997932,V4
encode_3,0.351088007443452,0.004299722940902984,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,34.659658874754676,409.02978729155285,V4
encode_4,0.30865972726453406,0.0034068794627511055,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,62.39208133632988,579.9050012060395,V4
encode_5,0.3344331551465568,0.004249095710207206,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,44.794442510942936,594.9087999947268,V4
encode_6,0.31802179320234514,0.005322330231702788,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,34.74995876663731,419.03877943324864,V4
encode_7,0.2900354919329556,0.005998576849881443,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,30.608836050619214,467.2771034302559,V4
encode_8,0.14369060897480135,0.00773442281731619,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,18.923394954345667,285.51753901854465,V4
encode_9,0.13459090105895943,0.002429992903261738,resnet18-depth-1000components,dicarlo.MajajHong2015.V4.public-lin,17.616716291928718,264.6338453119538,V4
encode_3,0.21743089816666183,0.005439192783434338,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,28.78762855863955,22.323364457576773,V4
encode_5,0.13819851843284106,0.005146373503496531,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,77.42412273376951,68.52536781085438,V4
encode_7,0.16257038310899324,0.0067170590622848865,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,94.26312599327836,98.34421680986134,V4
encode_9,0.0890267311615163,0.006477624567741004,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,33.25626591104032,122.08193681317401,V4
encode_1,0.35353185264406756,0.006785767399209757,resnet18-simclr-1000components,dicarlo.MajajHong2015.V4.public-lin,12.986020909460446,36.30014911301305,V4
encode_2,0.38465938181045606,0.0046964794109876215,resnet18-simclr-1000components,dicarlo.MajajHong2015.V4.public-lin,16.03150098956471,187.04613350623086,V4
encode_3,0.36098399503008427,0.004816816936379816,resnet18-simclr-1000components,dicarlo.MajajHong2015.V4.public-lin,23.70246436174258,455.95286137046094,V4
encode_4,0.375422576031367,0.004642488950765611,resnet18-simclr-1000components,dicarlo.MajajHong2015.V4.public-lin,57.035097562661555,588.3455846039001,V4
encode_5,0.3869812216039342,0.005238269769070075,resnet18-simclr-1000components,dicarlo.MajajHong2015.V4.public-lin,52.90822197258064,598.8525468859698,V4
encode_6,0.4068082135733791,0.005554243536655743,resnet18-simclr-1000components,dicarlo.MajajHong2015.V4.public-lin,49.426859541813705,325.97167842208177,V4
encode_7,0.372644198046227,0.006048457968447582,resnet18-simclr-1000components,dicarlo.MajajHong2015.V4.public-lin,48.437854097682326,291.9641502224902,V4
encode_8,0.33313583245354245,0.005128542224364584,resnet18-simclr-1000components,dicarlo.MajajHong2015.V4.public-lin,50.19824643824808,219.40756765826475,V4
encode_9,0.3100562095687932,0.004172558620474448,resnet18-simclr-1000components,dicarlo.MajajHong2015.V4.public-lin,39.41372045277228,239.6122762606354,V4
encode_3,0.18418258439380927,0.004751879092319063,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,30.163430570872514,22.400160713371285,V4
encode_5,0.1500795336991647,0.0080275366582344,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,71.65265497843053,51.937854752454335,V4
encode_7,0.23112327953568162,0.0064509453963642015,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,77.59667052505166,69.21163805949905,V4
encode_9,0.23111512602035136,0.006411797390933408,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,40.25757274774506,79.47379464229803,V4
layer1.0.relu,0.37460104359303803,0.004402882767926499,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,54.80568320942432,441.1618858801296,V4
layer1.1.relu,0.34596284889861234,0.004150120918696764,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,56.51895377117659,543.5727155926094,V4
layer2.0.relu,0.3992815347645364,0.003879866380450407,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,57.14142931854085,441.0188221812854,V4
layer2.1.relu,0.40940086445548485,0.005384124606252295,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,69.05359163500333,479.7574142711316,V4
layer3.0.relu,0.40901304000135996,0.003567571490542699,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,49.30368008749045,244.37194707028445,V4
layer3.1.relu,0.4084224536221857,0.004222950034746197,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,45.82069701387711,95.9114113773518,V4
layer4.0.relu,0.2812882497697596,0.006057845106584736,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,45.56177488758675,44.15163714109454,V4
layer4.1.relu,0.20651336743610105,0.004209066509483871,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,48.53772874043822,507.2620781250756,V4
maxpool,0.36895063983742216,0.006305795106619995,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,11.511008598849376,59.749077328200485,V4
relu,0.2733367670429515,0.005960124725086828,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.V4.public-lin,29.174646523556646,398.40280927087275,V4
layer1.1.relu,0.18523019789659015,0.0059111717884538255,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,24.642513813869257,21.868170289304036,V4
layer2.1.relu,0.15198206680255136,0.00678974424876465,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,91.26488728274646,65.93630184089452,V4
layer3.1.relu,0.22461949250440047,0.008258644629389548,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,89.20259001667586,3.905775525679766,V4
layer4.1.relu,0.1798819233053686,0.0033773411310042125,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,65.3451118815441,258.86559108848274,V4
layer1.0.relu,0.39896328126810665,0.00459598483675391,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,20.329039677391652,301.8381857339462,V4
layer1.1.relu,0.3266347451030561,0.005368521264767523,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,27.38412867168456,530.9538043697993,V4
layer2.0.relu,0.40274354685384006,0.005409827244881093,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,29.741611983013602,347.6800178206929,V4
layer2.1.relu,0.4036407387023443,0.005828809896970014,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,44.12918991001373,508.97528523727794,V4
layer3.0.relu,0.40487476462562527,0.005205590649988589,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,54.50487831597494,302.09893994736143,V4
layer3.1.relu,0.3562492048065409,0.005471025740289611,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,49.06529228421726,227.60181445936985,V4
layer4.0.relu,0.31055663398186334,0.006845860972195692,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,27.777883075362602,113.41927096104116,V4
layer4.1.relu,0.26557912419225876,0.00663082895058302,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,29.94933220209394,182.07863536414104,V4
maxpool,0.38309572328643765,0.006337956011391007,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,14.796056781014276,45.05246971559927,V4
relu,0.15574802769317353,0.006013927530452677,resnet18-cmc-1000components,dicarlo.MajajHong2015.V4.public-lin,7.82658346549947,38.041532440081326,V4
layer1.1.relu,0.2193403380526135,0.005891427095239207,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,43.65211070049035,24.605693493942866,V4
layer2.1.relu,0.14970687933450783,0.007588107211998592,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,98.06605648458712,71.62714277715139,V4
layer3.1.relu,0.19807842693950897,0.006477400535524025,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,99.867498342383,36.66194700109613,V4
layer4.1.relu,0.23071461229662713,0.004881288607328085,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.V4.public-lin,30.464680611710627,73.79407754805352,V4
