between-concept dimensionality,between-concept radius,bias (mean),bias (std),layer,other signal-noise-overlap (mean),other signal-noise-overlap (std),self signal-noise-overlap (mean),self signal-noise-overlap (std),signal (mean),signal (std),signal-noise-ratio (mean),signal-noise-ratio (std),within-concept dimensionality (mean),within-concept dimensionality (std),within-concept radius (mean),within-concept radius (std),architecture,task,kind,source
6.746081561244816,1.415610432624817,0.03310137242078781,0.26769378781318665,features.18,12.195358276367188,6.918697834014893,11.708430290222168,5.073050022125244,6.328307628631592,2.0940520763397217,1.8359446092342213,0.8599865577236464,10.09177829849775,2.157101626772067,2.190365791320801,0.3964761197566986,VGG16,Object Classification,Supervised,PyTorch
7.198685706268061,1.186410903930664,0.03328739106655121,0.26980575919151306,features.20,12.330759048461914,6.725967884063721,11.792740821838379,4.732172966003418,6.627284526824951,2.1035380363464355,1.996261135616392,0.9440125327541689,10.724049512487282,2.310515500420142,1.7658544778823853,0.3283606171607971,VGG16,Object Classification,Supervised,PyTorch
8.566859998179917,0.7048465013504028,0.031118718907237053,0.26151973009109497,features.22,12.491429328918457,7.051105976104736,11.893446922302246,4.991332530975342,7.033247947692871,2.0995845794677734,2.261135690234476,1.0619453816731648,12.393497602877739,3.1321338464214734,0.9867753386497498,0.18423910439014435,VGG16,Object Classification,Supervised,PyTorch
8.320081550919191,1.3043959140777588,0.0344647541642189,0.27456337213516235,features.25,14.143235206604004,7.893075942993164,13.3698148727417,5.162731170654297,7.659979343414307,2.254845142364502,2.3769223744486103,1.1481872743249462,11.640172014587076,2.831398475715313,1.6792224645614624,0.3231104612350464,VGG16,Object Classification,Supervised,PyTorch
8.190740682958475,1.0693027973175049,0.037760425359010696,0.2870998978614807,features.27,14.218624114990234,8.707372665405273,13.241670608520508,5.4259352684021,7.78888463973999,2.3282763957977295,2.538472361166373,1.3568835642334343,12.433788286059471,3.541631642820124,1.3497498035430908,0.26448819041252136,VGG16,Object Classification,Supervised,PyTorch
12.255900462270539,0.5320233702659607,0.03969927504658699,0.2980489134788513,features.29,13.181435585021973,9.231013298034668,12.231515884399414,5.379011154174805,7.6559062004089355,2.140115261077881,2.7108041287537312,1.4670901662264892,14.04542553428789,3.8695505107084256,0.6865532398223877,0.13254579901695251,VGG16,Object Classification,Supervised,PyTorch
1.9061415118469072,0.23440758883953094,0.03541611135005951,0.2756344676017761,features.4,18.708616256713867,12.800155639648438,18.650259017944336,12.460776329040527,3.9485275745391846,2.111022472381592,0.4480113668225098,0.22404702877727317,1.7013794160653553,0.29424042172168724,0.5567665696144104,0.10479972511529922,SqueezeNet,None,Untrained,PyTorch
1.5036492731193387,0.34662801027297974,0.024587180465459824,0.22743092477321625,features.6,20.71741485595703,14.333901405334473,20.708450317382812,14.252938270568848,3.9733800888061523,2.2435882091522217,0.4061260686095768,0.19833298950284742,1.5496235198133794,0.21358122032446547,0.7995202541351318,0.12410009652376175,SqueezeNet,None,Untrained,PyTorch
1.4201133440875775,0.28882113099098206,0.021509716287255287,0.21195445954799652,features.8,22.25955581665039,15.224600791931152,22.24000358581543,15.16286849975586,4.278379440307617,2.405571699142456,0.43386509150340835,0.20195865635667873,1.7686528033982567,0.2172065587820531,0.6114985942840576,0.08653775602579117,SqueezeNet,None,Untrained,PyTorch
1.1464602412377745,0.43796488642692566,0.02312142215669155,0.2200850546360016,features.10,26.208757400512695,19.010408401489258,26.172945022583008,18.896268844604492,4.287413597106934,2.7668333053588867,0.3669690585504486,0.2023466271955081,1.3051655381800138,0.11831283022106284,0.8954799175262451,0.1313617080450058,SqueezeNet,None,Untrained,PyTorch
1.0684137182648168,0.5760247111320496,0.022657407447695732,0.21764153242111206,features.12,28.22747039794922,20.736690521240234,28.199037551879883,20.654150009155273,4.318597793579102,2.9353861808776855,0.3409726246142647,0.20476736418377423,1.1428155886242917,0.049801866290981156,1.155820608139038,0.1688181608915329,SqueezeNet,None,Untrained,PyTorch
4.0490687949865976,1.1621888875961304,0.03919030725955963,0.2911930978298187,features.4,19.680458068847656,10.440142631530762,19.249128341674805,8.79448413848877,6.401951313018799,2.391301155090332,1.1188618636576917,0.5118069417481735,4.288198108192925,0.7692737744879053,1.7808005809783936,0.3347686231136322,SqueezeNet,Object Classification,Supervised,PyTorch
3.6252452558554054,3.034970760345459,0.037151727825403214,0.28342175483703613,features.6,20.60803985595703,12.704254150390625,20.17156982421875,11.100800514221191,6.47215461730957,2.510702610015869,1.1245750631935725,0.49200943681443404,4.052852823956307,0.8263479433601886,4.581201553344727,0.8460681438446045,SqueezeNet,Object Classification,Supervised,PyTorch
6.230698426477132,7.153454303741455,0.02918473444879055,0.2491619884967804,features.8,14.196358680725098,6.221494197845459,13.943670272827148,5.251811504364014,6.544892311096191,2.094381332397461,1.5972712163871126,0.6549103490093717,7.520614624698211,1.4557441630259407,10.831525802612305,1.784359097480774,SqueezeNet,Object Classification,Supervised,PyTorch
7.052188507376867,5.757292747497559,0.024190843105316162,0.22715328633785248,features.10,13.615819931030273,6.887466907501221,13.231316566467285,5.351347923278809,6.941230297088623,2.134188652038574,1.937302581469884,0.8650845615177327,9.78798307745719,2.3297846221922702,8.146512031555176,1.2293620109558105,SqueezeNet,Object Classification,Supervised,PyTorch
10.490100891138816,5.323249340057373,0.012820366770029068,0.16366885602474213,features.12,9.512447357177734,3.9557642936706543,9.395188331604004,3.5233778953552246,6.783635139465332,1.5950064659118652,2.607742925017102,0.9837534366402726,16.816188072820758,3.403606306191219,7.772327423095703,0.8170211315155029,SqueezeNet,Object Classification,Supervised,PyTorch
