layer,score,score_error,architecture,task,kind,source
encode_4,0.27340651224201945,0.004390353941015866,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_5,0.29693760226285404,0.0029889797243039156,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_6,0.42942543565631175,0.0017347250114826238,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_7,0.45930488665858477,0.0029176937320032894,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_8,0.49553947919072416,0.003044853910755579,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_9,0.4842163821229671,0.0034314321178227293,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_2,0.1944223729791296,0.005117633999051045,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_3,0.19430992759434573,0.0035854538310713616,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_4,0.274506931034647,0.0029312848575606468,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_5,0.28301635441699335,0.002544009650468138,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_6,0.41888965743596773,0.001756964483237711,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_7,0.43692676141694675,0.0019235397870406357,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_8,0.4557984820635176,0.002724607993308611,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_9,0.4576112336421156,0.0021042875048358366,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_2,0.1740394877343805,0.006131141060002736,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_3,0.18532926814778702,0.006023560066242834,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_4,0.18353696101739667,0.0040446765843514,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_5,0.17436321572895236,0.004722557824703194,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_6,0.16086332540145656,0.004839576336982015,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_7,0.14945524567487092,0.004542432945938567,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_8,0.13342613190926456,0.0039326935817479165,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_9,0.1295255676086303,0.0033884501387443492,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_2,0.20097607231845493,0.0029782084952181026,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_3,0.21872656578361352,0.0032487398490364293,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_4,0.25043178851975123,0.004076417204415646,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_5,0.2881487918486974,0.002959771729271748,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_6,0.3019814935206231,0.002882754815735055,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_7,0.28364956286155524,0.003537738430797491,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_8,0.255967394006839,0.00410636890934289,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_9,0.22862072873475245,0.004312005277467939,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_2,0.19191664653300342,0.0032867412762364215,ResNet18,Colorization,Self-Supervised,VVS
encode_3,0.21035428394553807,0.004642488577129218,ResNet18,Colorization,Self-Supervised,VVS
encode_4,0.2390504402021411,0.0024259756563557305,ResNet18,Colorization,Self-Supervised,VVS
encode_5,0.2943830260511442,0.005053363865797964,ResNet18,Colorization,Self-Supervised,VVS
encode_6,0.2934661626596035,0.00257417713425788,ResNet18,Colorization,Self-Supervised,VVS
encode_7,0.3360864777555704,0.0028978283404987267,ResNet18,Colorization,Self-Supervised,VVS
encode_8,0.27483377996238234,0.0026467444684634836,ResNet18,Colorization,Self-Supervised,VVS
encode_9,0.24648203763650164,0.0035663791692486678,ResNet18,Colorization,Self-Supervised,VVS
encode_2,0.15998127922820335,0.003919536327322396,ResNet18,Relative Position,Self-Supervised,VVS
encode_3,0.16237780043086206,0.003157558473044872,ResNet18,Relative Position,Self-Supervised,VVS
encode_4,0.21560057485210107,0.0030224248984363814,ResNet18,Relative Position,Self-Supervised,VVS
encode_5,0.24613384629528115,0.0022653255429008535,ResNet18,Relative Position,Self-Supervised,VVS
encode_6,0.28525924813229525,0.005139614215951061,ResNet18,Relative Position,Self-Supervised,VVS
encode_7,0.3174688727866111,0.00323540129180199,ResNet18,Relative Position,Self-Supervised,VVS
encode_8,0.33369250081777446,0.0024780966311321955,ResNet18,Relative Position,Self-Supervised,VVS
encode_9,0.33565881698016725,0.002368322864052499,ResNet18,Relative Position,Self-Supervised,VVS
encode_2,0.17823214079817024,0.005364249014436556,ResNet18,Depth Prediction,Supervised,VVS
encode_3,0.18109549010489873,0.003679626206246147,ResNet18,Depth Prediction,Supervised,VVS
encode_4,0.19831476847585217,0.004616680355068569,ResNet18,Depth Prediction,Supervised,VVS
encode_5,0.2325633131321413,0.003615249004802655,ResNet18,Depth Prediction,Supervised,VVS
encode_6,0.27014149676082266,0.004680307798029124,ResNet18,Depth Prediction,Supervised,VVS
encode_7,0.2694487218644446,0.004822273468216231,ResNet18,Depth Prediction,Supervised,VVS
encode_8,0.20782005988794014,0.004818513372000937,ResNet18,Depth Prediction,Supervised,VVS
encode_9,0.1955916148372547,0.0031435218253626795,ResNet18,Depth Prediction,Supervised,VVS
encode_2,0.2080130312528168,0.0037509633548882516,ResNet18,SimCLR,Self-Supervised,VVS
encode_3,0.20458894171642392,0.0034377227447278036,ResNet18,SimCLR,Self-Supervised,VVS
encode_4,0.22772155000553918,0.0025983905878525183,ResNet18,SimCLR,Self-Supervised,VVS
encode_5,0.2490786308024627,0.0034398898670379503,ResNet18,SimCLR,Self-Supervised,VVS
encode_6,0.38644679370883894,0.002606192382800053,ResNet18,SimCLR,Self-Supervised,VVS
encode_7,0.42730726145280157,0.002133033609904655,ResNet18,SimCLR,Self-Supervised,VVS
encode_8,0.46712028691283014,0.004194356394392716,ResNet18,SimCLR,Self-Supervised,VVS
encode_9,0.4566577277972941,0.0035515114499111563,ResNet18,SimCLR,Self-Supervised,VVS
layer1.0.relu,0.1819415293512965,0.0035448910506422552,ResNet18,Deep Cluster,Self-Supervised,VVS
layer1.1.relu,0.18499061647492065,0.004289679632364029,ResNet18,Deep Cluster,Self-Supervised,VVS
layer2.0.relu,0.2537462227644272,0.0039093779984156,ResNet18,Deep Cluster,Self-Supervised,VVS
layer2.1.relu,0.2936162204872913,0.003890952558773466,ResNet18,Deep Cluster,Self-Supervised,VVS
layer3.0.relu,0.4069048816260956,0.003839884253538012,ResNet18,Deep Cluster,Self-Supervised,VVS
layer3.1.relu,0.4188614084195928,0.003192664588017059,ResNet18,Deep Cluster,Self-Supervised,VVS
layer4.0.relu,0.4276462397865564,0.004325037403907052,ResNet18,Deep Cluster,Self-Supervised,VVS
layer4.1.relu,0.38483641344173974,0.003383133647524233,ResNet18,Deep Cluster,Self-Supervised,VVS
layer1.0.relu,0.21543614177377562,0.004153746465088358,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer1.1.relu,0.18837077440444974,0.0036721533258355626,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer2.0.relu,0.2581588877086906,0.0029564166688160016,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer2.1.relu,0.27986026778846573,0.002570157389844157,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer3.0.relu,0.3877954498082608,0.002273264211089622,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer3.1.relu,0.4087830436068845,0.003434167278718091,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer4.0.relu,0.43332184110968247,0.003466139766653015,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer4.1.relu,0.37255111450987405,0.0035919798159597467,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer1.0.relu,0.15581814819604464,0.0034823905320510613,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer1.1.relu,0.15193478869112045,0.004188055982330773,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer1.2.relu,0.15192559473657785,0.0027481599523911633,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.0.relu,0.14321152654556832,0.005645470077450735,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.1.relu,0.14342986041721326,0.0037647041230214648,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.2.relu,0.13281262919450604,0.00573821121793126,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.3.relu,0.13140917496377627,0.0034930978105815235,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.0.relu,0.12252848021739657,0.004201608965236704,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.1.relu,0.09907555871936886,0.004534248811011997,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.2.relu,0.08611639216741387,0.005070635616545487,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.3.relu,0.08496254489100283,0.004588854751398025,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.4.relu,0.0797932774199186,0.004513694178630176,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.5.relu,0.07792916234142307,0.0039283386012609845,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer4.0.relu,0.07241306166109239,0.003710712435054081,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer4.1.relu,0.0586700421094227,0.0032442396227015044,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer4.2.relu,0.05265718471629975,0.002499034950027706,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer1.0.relu,0.18719914061090567,0.0035214621452425757,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer1.1.relu,0.19617477155535945,0.004641239878557527,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer1.2.relu,0.20344106846190665,0.004761622183229857,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.0.relu,0.21924027135523755,0.0039898285166872025,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.1.relu,0.22632748861566598,0.0039381600857565915,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.2.relu,0.22856210330071738,0.003922553173515693,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.3.relu,0.23630802322506353,0.0030017142289203175,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.0.relu,0.22346653437436673,0.003920982576627202,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.1.relu,0.20758132097529072,0.003169728954219846,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.2.relu,0.1867145203546107,0.004103886260364708,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.3.relu,0.15071733717749775,0.006245998712232029,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.4.relu,0.126353571679989,0.007551077529094714,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.5.relu,0.11510257688910669,0.0049290159722042036,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer4.0.relu,0.07611994960578514,0.00653866209485093,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer4.1.relu,0.052524851165615095,0.0063674968786833755,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer4.2.relu,0.039697963851034704,0.006909042364452214,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer1.0.relu,0.1491576267382931,0.004042367373768469,ResNet50,Denoising,Self-Supervised,Taskonomy
layer1.1.relu,0.15070111595373614,0.0038888214897104434,ResNet50,Denoising,Self-Supervised,Taskonomy
layer1.2.relu,0.13916796361407466,0.004486103933210237,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.0.relu,0.13735581564789207,0.0037982405152862664,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.1.relu,0.14429716081920685,0.0043189166397272485,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.2.relu,0.14844834524731287,0.005211262585094334,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.3.relu,0.1429602291116101,0.006185997848179131,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.0.relu,0.12224374791154442,0.00413125651033064,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.1.relu,0.11492964217994153,0.004871390144192554,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.2.relu,0.10800651602545637,0.0055463009960381214,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.3.relu,0.10398556318885424,0.006494657551783587,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.4.relu,0.10671558631640982,0.007545053526822902,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.5.relu,0.10259099390096663,0.00673080000775696,ResNet50,Denoising,Self-Supervised,Taskonomy
layer4.0.relu,0.08138614924852319,0.010903025498882465,ResNet50,Denoising,Self-Supervised,Taskonomy
layer4.1.relu,0.08263876110511746,0.006632586450890442,ResNet50,Denoising,Self-Supervised,Taskonomy
layer4.2.relu,0.07621174065645335,0.007253359963816567,ResNet50,Denoising,Self-Supervised,Taskonomy
layer1.0.relu,0.1470598021710874,0.004424544462522641,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer1.1.relu,0.14514261765070707,0.004116721903864503,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer1.2.relu,0.14441600836036808,0.0032014820794058108,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.0.relu,0.12009516705595112,0.002570430792725253,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.1.relu,0.11923836346987449,0.0028566175347166014,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.2.relu,0.11778563349260367,0.0033698912462275413,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.3.relu,0.10127927563694046,0.00304623022584925,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.0.relu,0.105630183034891,0.0034409386649126485,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.1.relu,0.11502374159705099,0.0032235935680869606,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.2.relu,0.11561683606603851,0.0032680699241683024,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.3.relu,0.11492411631670754,0.003143227615989526,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.4.relu,0.11636782203173457,0.003311033686384255,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.5.relu,0.11745162713704264,0.003292219667152711,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer4.0.relu,0.10343325989779865,0.0027475467809826206,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer4.1.relu,0.09870800626450321,0.0026775312002560096,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer4.2.relu,0.08987965543977455,0.002927445015476866,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer1.0.relu,0.1851260391084755,0.0036760666137687784,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer1.1.relu,0.1975048775540092,0.004216427435215006,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer1.2.relu,0.2119140304272583,0.0031188227454242478,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.0.relu,0.23124469843119524,0.0038595896631772653,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.1.relu,0.2367388240221432,0.004195316921553202,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.2.relu,0.24620326014845847,0.0033573466248575123,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.3.relu,0.2534878263130876,0.0027210018359142296,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.0.relu,0.25793813827136963,0.0029738551861246136,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.1.relu,0.25483780099174325,0.002717636383618069,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.2.relu,0.25933128122557975,0.0031524928288459747,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.3.relu,0.26396675675049036,0.004975459438927744,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.4.relu,0.2563543366818635,0.0032594018250023046,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.5.relu,0.2526788022177321,0.004225849577141043,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer4.0.relu,0.24327238683155483,0.003508207212797341,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer4.1.relu,0.22769769947062182,0.003189092202550724,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer4.2.relu,0.22161732370462303,0.003837806844200531,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer1.0.relu,0.17440842519426705,0.0037220909814525047,ResNet50,Egomotion,Supervised,Taskonomy
layer1.1.relu,0.17568814798802812,0.003364224155283638,ResNet50,Egomotion,Supervised,Taskonomy
layer1.2.relu,0.1786205329928562,0.002897734628128921,ResNet50,Egomotion,Supervised,Taskonomy
layer2.0.relu,0.18858698748054822,0.002992724880474163,ResNet50,Egomotion,Supervised,Taskonomy
layer2.1.relu,0.1964164200021969,0.0033324875311941593,ResNet50,Egomotion,Supervised,Taskonomy
layer2.2.relu,0.20462893062576917,0.004857776647751622,ResNet50,Egomotion,Supervised,Taskonomy
layer2.3.relu,0.19680497268409874,0.0035775523409794525,ResNet50,Egomotion,Supervised,Taskonomy
layer3.0.relu,0.2123959712300543,0.0035099948621026425,ResNet50,Egomotion,Supervised,Taskonomy
