layer,score,score_error,model,benchmark,effective_dimensionality_dataset,effective_dimensionality_imagenet,region
encode_4,0.016956768925880508,0.0003690865104114891,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-rdm,40.66415354938452,404.5137761286565,IT
encode_5,0.019061762077208888,0.00035844220859183347,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-rdm,56.181544830847756,558.6391546108658,IT
encode_6,0.03264595412953605,0.0003364266922666598,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-rdm,42.56790138926355,255.18624267231905,IT
encode_7,0.03859534372398132,0.00026291803820246957,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-rdm,43.17806672399647,139.03298585860742,IT
encode_8,0.047539672108958674,0.00022770234370729094,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-rdm,33.97686187479745,41.83629553713771,IT
encode_9,0.12485773098301813,0.00029951391195156684,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-rdm,45.55612494017423,279.09791794316965,IT
encode_3,0.009306403671738656,0.00035648904138290083,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,31.363254998451627,24.432139026516452,IT
encode_5,0.018756625896998176,0.0003941632001898272,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,85.40820382592864,65.10161674818562,IT
encode_7,0.040216472882968514,0.00031417017801810466,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,60.93457692094311,12.699444129413768,IT
encode_9,0.11662226170653525,0.00029488544344308287,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,55.45492004778501,107.44237363801153,IT
encode_1,0.01656742820710229,0.0005301614021840592,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,12.542082809925061,17.167193015301862,IT
encode_1.conv,0.015086016651941305,0.0005639619010935164,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,10.65419394462166,15.147674372039473,IT
encode_2,0.017295970488706847,0.0005037218505984347,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,16.59005433308759,27.480866041734213,IT
encode_3,0.017333869109092154,0.0005012527738404157,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,18.574109074150094,32.11138963920859,IT
encode_4,0.017243735014407853,0.0004549784643586903,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,24.804875499343787,43.63955789653345,IT
encode_5,0.01835053359740204,0.00044138389753666153,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,30.003748229399317,47.07083575572173,IT
encode_6,0.015968122042743813,0.0004370030066504189,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,35.54907491681423,49.80381899278779,IT
encode_7,0.014709272200715936,0.00040625787654745353,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,43.262859698660456,42.156729809304046,IT
encode_8,0.01296271389724888,0.0004126475949043951,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,41.94152573217687,33.8992954669629,IT
encode_9,0.01193110411996032,0.00032150611737553436,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-rdm,62.26804594789959,83.94592303074742,IT
encode_3,0.013415433999273087,0.0003233170950629999,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,18.838997281470597,14.657768505684519,IT
encode_5,0.009325750350552133,0.00032376694489526914,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,19.753353092634956,13.149704406906919,IT
encode_7,0.005705185340234254,0.0002761342025191176,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,17.78225860972205,8.572591345041944,IT
encode_9,0.009364375777604905,0.00029581431315456254,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,25.446256009342125,24.650793617653914,IT
encode_1,0.007153601269249549,0.00022311509743236778,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,16.404558157485074,75.24962635343476,IT
encode_1.conv,0.015472519359602475,0.00047547742540003955,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,19.588064276122292,290.7572905216086,IT
encode_2,0.01581680225403559,0.0004186064204126691,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,20.765005286072995,270.7773254856769,IT
encode_3,0.013709776081847985,0.00039142429934507225,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,17.268225957615908,224.7896254073912,IT
encode_4,0.016464034570181085,0.0004165379720650936,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,20.482725671267445,176.35589862976306,IT
encode_5,0.014720171400039108,0.00042032529511661516,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,24.852193699228465,82.60374219992657,IT
encode_6,0.01643663079162698,0.0003922760707479485,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,37.46052874953362,138.49029416863033,IT
encode_7,0.01309463521279063,0.00040879247161253185,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,42.685011017986355,167.62342022519124,IT
encode_8,0.010527017063296453,0.000245522399172081,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,10.27127034012462,7.4813382511725255,IT
encode_9,0.0038955456761772156,0.00021239425516975634,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-rdm,2.1516166028033386,1.7377031641892018,IT
encode_3,0.005427156810927585,0.0003272942036280086,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,27.316230781395983,18.71966694707558,IT
encode_5,0.016419743109516043,0.00030191702974240436,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,63.617728948026816,31.493382648490073,IT
encode_7,0.009946188278841686,0.0004256077235905257,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,37.20516016870843,48.15491878257849,IT
encode_9,0.003577252952374733,0.00023972539879031038,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,1.5363155164844258,1.2844446434222099,IT
encode_1,0.010440107487435386,0.00025681734803377883,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,17.647725199043467,61.298086322963854,IT
encode_1.conv,0.016355283414799814,0.0004619876779429631,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,19.821121839881673,219.04179192589476,IT
encode_2,0.017578775500840804,0.0003854088152496539,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,29.133478981258165,251.07971206141698,IT
encode_3,0.020195218613578612,0.00043449518344561993,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,33.84526165981841,380.69995413054227,IT
encode_4,0.019146414801206258,0.0004049857792477218,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,42.42169793474307,455.4090071495477,IT
encode_5,0.017292279832883933,0.0004128577246749333,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,55.238140209486424,473.4736182023992,IT
encode_6,0.013097877365414456,0.00038967963489486285,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,46.42885113366633,286.7022518978024,IT
encode_7,0.015229597955604867,0.0002897123905459258,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,27.217185633000906,142.7110586286491,IT
encode_8,0.006745993066647426,0.00019364514255838517,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,26.83127526406252,44.66078979718826,IT
encode_9,0.008860698979398047,0.00019775248571203018,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-rdm,32.526105145508,47.52870916822214,IT
encode_3,0.009308017374735165,0.00029312221545102187,resnet18-color-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,23.197875227986785,16.615570969542535,IT
encode_5,0.04024978182512249,0.0003755482758544888,resnet18-color-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,89.21420758460451,87.02656128311186,IT
encode_7,0.04560410829432005,0.00032880695733746875,resnet18-color-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,105.55246189653067,44.26727228567773,IT
encode_9,0.008719373742300958,0.0002521969523192716,resnet18-color-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,20.880361896498993,25.195234581408897,IT
encode_1,0.006954330417756524,0.00022020980613550264,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,18.897135623867648,109.36834834278908,IT
encode_1.conv,0.012840326141371686,0.0005655163120234361,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,16.875786164325152,229.6537937375893,IT
encode_2,0.014614271939670928,0.0003704438277734925,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,18.687039210080535,241.071677642991,IT
encode_3,0.016573856895182308,0.0004303833718530318,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,17.362463436176373,302.1750314544837,IT
encode_4,0.014411258097994319,0.0002903535256401501,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,27.797600224828596,307.7322784559674,IT
encode_5,0.015937366355189286,0.00029159852493064773,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,28.503375954302868,334.0072422877179,IT
encode_6,0.018761789780107094,0.00036738644752310775,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,41.21430961500281,208.9320169334805,IT
encode_7,0.021076353529976225,0.00036426054109766416,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,40.962646281546746,244.39873777644272,IT
encode_8,0.022058550104004784,0.0004026231376150916,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,32.61988387532379,98.02895882962265,IT
encode_9,0.02007159092357643,0.00038966506107269007,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-rdm,29.226707217238822,85.33308128877756,IT
encode_3,0.006352955613223613,0.00028653734709883807,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,17.949775915392987,16.844734377940828,IT
encode_5,0.013779445261767557,0.00028286369683116726,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,55.301642145068335,55.269267297227366,IT
encode_7,0.021752351434780555,0.000305945417594387,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,88.51094974098635,70.94600285103287,IT
encode_9,0.02463286888528405,0.0003918420438734081,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,37.035209783461355,39.20426425248633,IT
encode_1,0.015912677890295088,0.000500578867120783,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,15.01380787761073,33.02832994154075,IT
encode_1.conv,0.013953408619486378,0.0005984335974852372,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,11.084050658597759,26.462377947425992,IT
encode_2,0.014765241603295244,0.0003733836008673214,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,26.793859131177523,157.22201199997932,IT
encode_3,0.013874571971165987,0.00037187867642777514,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,34.659658874754676,409.02978729155285,IT
encode_4,0.010917080512644027,0.00034430870158237036,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,62.39208133632988,579.9050012060395,IT
encode_5,0.01343829415689888,0.0004109921649593852,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,44.794442510942936,594.9087999947268,IT
encode_6,0.01853024083823289,0.0004642354319656412,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,34.74995876663731,419.03877943324864,IT
encode_7,0.018150935909924473,0.00045251967433271886,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,30.608836050619214,467.2771034302559,IT
encode_8,0.008414075223719527,0.0004258927338557877,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,18.923394954345667,285.51753901854465,IT
encode_9,0.0077878715705550616,0.00041718583589769485,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-rdm,17.616716291928718,264.6338453119538,IT
encode_3,0.009811197010934986,0.0002748993758523299,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,28.78762855863955,22.323364457576773,IT
encode_5,0.015423919678659914,0.00036586365130687526,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,77.42412273376951,68.52536781085438,IT
encode_7,0.02200902622995912,0.0005162250301843779,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,94.26312599327836,98.34421680986134,IT
encode_9,0.008880657580311946,0.00045144642472365597,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,33.25626591104032,122.08193681317401,IT
encode_1,0.014333713430230778,0.0004277267499765189,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-rdm,12.986020909460446,36.30014911301305,IT
encode_2,0.007861287244832836,0.0002952648850283389,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-rdm,16.03150098956471,187.04613350623086,IT
encode_3,0.009252233609999872,0.00032159953281916113,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-rdm,23.70246436174258,455.95286137046094,IT
encode_4,0.013318704968265368,0.00033416473149828834,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-rdm,57.035097562661555,588.3455846039001,IT
encode_5,0.014616376016329946,0.00039756795810823504,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-rdm,52.90822197258064,598.8525468859698,IT
encode_6,0.02587534305450573,0.00036754540111322927,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-rdm,49.426859541813705,325.97167842208177,IT
encode_7,0.039464110090085866,0.0003200757259580405,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-rdm,48.437854097682326,291.9641502224902,IT
encode_8,0.0689793909894794,0.00024190236320024153,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-rdm,50.19824643824808,219.40756765826475,IT
encode_9,0.15786477209191827,0.0003568516736278892,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-rdm,39.41372045277228,239.6122762606354,IT
encode_3,0.009008255492929959,0.00036219408115290957,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,30.163430570872514,22.400160713371285,IT
encode_5,0.011433655828141568,0.00031091593584548296,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,71.65265497843053,51.937854752454335,IT
encode_7,0.06278458025711348,0.00036536798586677674,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,77.59667052505166,69.21163805949905,IT
encode_9,0.15918936834678435,0.00048378208480454683,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,40.25757274774506,79.47379464229803,IT
layer1.0.relu,0.007510295017657163,0.00024236295904534117,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,54.80568320942432,441.1618858801296,IT
layer1.1.relu,0.00888242423959818,0.00025085472833669977,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,56.51895377117659,543.5727155926094,IT
layer2.0.relu,0.013314306947531124,0.0003814785897238568,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,57.14142931854085,441.0188221812854,IT
layer2.1.relu,0.014964389676161054,0.00036819857606954783,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,69.05359163500333,479.7574142711316,IT
layer3.0.relu,0.027414180695267555,0.00037396635758818545,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,49.30368008749045,244.37194707028445,IT
layer3.1.relu,0.03389180013489916,0.00037984449780704754,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,45.82069701387711,95.9114113773518,IT
layer4.0.relu,0.060638766744825406,0.0002642527553889723,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,45.56177488758675,44.15163714109454,IT
layer4.1.relu,0.06774700622943475,0.00030901639020814846,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,48.53772874043822,507.2620781250756,IT
maxpool,0.004356411357241875,0.000251451664950765,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,11.511008598849376,59.749077328200485,IT
relu,0.0032343597511848296,0.0001997067229708342,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-rdm,29.174646523556646,398.40280927087275,IT
layer1.1.relu,0.006434198784858029,0.0003250898521212238,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,24.642513813869257,21.868170289304036,IT
layer2.1.relu,0.023186093712003853,0.0002629285876571034,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,91.26488728274646,65.93630184089452,IT
layer3.1.relu,0.05407252732184444,0.0003407980420123954,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,89.20259001667586,3.905775525679766,IT
layer4.1.relu,0.09589407010803103,0.00033731815436062863,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,65.3451118815441,258.86559108848274,IT
layer1.0.relu,0.01326426066045043,0.0003556243643670233,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,20.329039677391652,301.8381857339462,IT
layer1.1.relu,0.012100648034541337,0.00032361047900913276,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,27.38412867168456,530.9538043697993,IT
layer2.0.relu,0.011725736864486847,0.0003670999025052885,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,29.741611983013602,347.6800178206929,IT
layer2.1.relu,0.013972592722470645,0.0002986276683719254,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,44.12918991001373,508.97528523727794,IT
layer3.0.relu,0.026192782246224598,0.0003725396716074749,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,54.50487831597494,302.09893994736143,IT
layer3.1.relu,0.030523475609660355,0.0003620120719279731,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,49.06529228421726,227.60181445936985,IT
layer4.0.relu,0.025520250746021156,0.00037790260703173955,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,27.777883075362602,113.41927096104116,IT
layer4.1.relu,0.09461225067114494,0.0005172739436365977,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,29.94933220209394,182.07863536414104,IT
maxpool,0.015163222962155928,0.00041891283221724294,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,14.796056781014276,45.05246971559927,IT
relu,0.014337599696495153,0.0005959465440388866,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-rdm,7.82658346549947,38.041532440081326,IT
layer1.1.relu,0.013343132920444482,0.00040251173722709446,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,43.65211070049035,24.605693493942866,IT
layer2.1.relu,0.022795650990282763,0.0002890951888359527,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,98.06605648458712,71.62714277715139,IT
layer3.1.relu,0.03607853877790074,0.0002615870808329879,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,99.867498342383,36.66194700109613,IT
layer4.1.relu,0.10600518899394162,0.0005390270075502396,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.IT.public-rdm,30.464680611710627,73.79407754805352,IT
encode_1,0.006149128466849618,0.0003261623263470418,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,18.064687399164562,89.97359217845607,V4
encode_1.conv,0.005783364837151473,0.00045071956341795214,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,10.904449143886053,100.2374844587045,V4
encode_2,0.0053497336353090655,0.00025925720258298987,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,24.531935002152895,276.181491240111,V4
encode_3,0.005105842165385327,0.00027190757544134344,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,44.643707289236325,623.8813004925357,V4
encode_4,0.006365699130330689,0.00023918062207077266,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,51.701035956848,525.4846251732583,V4
encode_5,0.007807046589335567,0.00017262395278677686,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,75.85653414397834,676.2756978212252,V4
encode_6,0.015259108510787513,0.00023875951184362522,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,66.62226863073352,359.13919457947935,V4
encode_7,0.01370950810302269,0.00028093632359521624,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,59.454407384286576,439.2157757851501,V4
encode_8,0.023995192156085678,0.00035887421666337736,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,60.12960674644942,427.5878502889277,V4
encode_9,0.024842261618658334,0.00028523782995519873,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-rdm,44.78600237621766,313.8762749108132,V4
encode_3,0.003171560060529681,0.0002942676757113747,resnet18-supervised-pool-1000components,dicarlo.MajajHong2015.V4.public-rdm,22.524721754170734,22.632205016444864,V4
encode_5,0.003941117440360051,0.000193282845935661,resnet18-supervised-pool-1000components,dicarlo.MajajHong2015.V4.public-rdm,80.863369591011,61.26193023366035,V4
encode_7,0.015240487753290097,0.00021169874849254693,resnet18-supervised-pool-1000components,dicarlo.MajajHong2015.V4.public-rdm,122.84291829187379,91.76927113928039,V4
encode_9,0.023041785222211317,0.000314608241464167,resnet18-supervised-pool-1000components,dicarlo.MajajHong2015.V4.public-rdm,47.379770179924606,155.8459847659157,V4
encode_1,0.006838800513532276,0.0003522498185204607,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-rdm,15.629796407496077,57.01257891167812,V4
encode_1.conv,0.005420684427203251,0.0004615291770002154,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-rdm,8.888408951335759,52.489866273237894,V4
encode_2,0.004258758507789785,0.0002983954565114887,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-rdm,16.242131137336656,216.9292577130078,V4
encode_3,0.0048255095002661666,0.0003066770614343852,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-rdm,45.002326950180695,627.9908497171853,V4
encode_4,0.00592308770219105,0.00023973819443694628,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-rdm,48.755410326187096,454.6930603965079,V4
encode_5,0.006485790755823486,0.00021907060283982285,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-rdm,52.962814571194905,560.4546395422608,V4
