80% variance,alpha,effective dimensionality,layer,architecture,task,kind,source
238.0,0.460357657786262,252.75612915000679,encode_9,ResNet18,Object Classification,Supervised,VVS
47.0,0.19288563591935556,59.89019664632833,encode_2,ResNet18,Local Aggregation,Self-Supervised,VVS
46.0,0.19044138446787223,59.866679176931314,encode_3,ResNet18,Local Aggregation,Self-Supervised,VVS
87.0,0.23439292026674988,111.92492496169203,encode_4,ResNet18,Local Aggregation,Self-Supervised,VVS
88.0,0.23281239846548912,112.33909721021422,encode_5,ResNet18,Local Aggregation,Self-Supervised,VVS
157.0,0.3112995861889766,192.1394545924743,encode_6,ResNet18,Local Aggregation,Self-Supervised,VVS
157.0,0.3041266110173895,193.6450297289325,encode_7,ResNet18,Local Aggregation,Self-Supervised,VVS
237.0,0.4586359585239677,251.79374632730068,encode_8,ResNet18,Local Aggregation,Self-Supervised,VVS
231.0,0.47839538614989774,241.93631201920584,encode_9,ResNet18,Local Aggregation,Self-Supervised,VVS
46.0,0.19521656635121165,59.791127702257896,encode_2,ResNet18,Instance Recognition,Self-Supervised,VVS
47.0,0.18958724887947392,59.85522429330154,encode_3,ResNet18,Instance Recognition,Self-Supervised,VVS
87.0,0.2352691653056106,111.85160939003865,encode_4,ResNet18,Instance Recognition,Self-Supervised,VVS
87.0,0.23464381066852572,111.7443719529482,encode_5,ResNet18,Instance Recognition,Self-Supervised,VVS
157.0,0.310113889434341,191.7592333306595,encode_6,ResNet18,Instance Recognition,Self-Supervised,VVS
157.0,0.3011106397924257,192.6256748267097,encode_7,ResNet18,Instance Recognition,Self-Supervised,VVS
238.0,0.4489379142230908,255.62954769180118,encode_8,ResNet18,Instance Recognition,Self-Supervised,VVS
238.0,0.4587413404889423,252.02442101732768,encode_9,ResNet18,Instance Recognition,Self-Supervised,VVS
47.0,0.18864467582374522,60.01338068705837,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
46.0,0.20059429682678692,59.667116952494865,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
87.0,0.23230548927247313,111.14956148745077,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
87.0,0.23775460136905405,111.24950246109394,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
153.0,0.32394164699921585,187.25551704074468,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
