layer,score,score_error,model,benchmark,effective_dimensionality_dataset,effective_dimensionality_imagenet,region
encode_8,0.5456523249126303,0.00300348943067557,resnet18-la-1000components,dicarlo.MajajHong2015.IT.public-pls,8.275935838597222,16.04707199557393,IT
encode_9,0.5474080353599766,0.0027973493923187463,resnet18-la-1000components,dicarlo.MajajHong2015.IT.public-pls,45.72388266620264,290.50594356437296,IT
encode_3,0.3527173961234651,0.00341535403320915,resnet18-la-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,30.645990968105313,21.115893248710478,IT
encode_5,0.4137112905082812,0.0038811731501398887,resnet18-la-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,81.31168824280365,54.836266961273246,IT
encode_7,0.4714634674538856,0.002517975352908441,resnet18-la-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,16.781892207170394,4.380190091979924,IT
encode_9,0.5342574361121342,0.0030785004161864365,resnet18-la-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,49.42144658758236,118.40163479445803,IT
encode_1,0.2283302317681975,0.004398872932623642,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,18.028111698528942,73.82007516352552,IT
encode_1.conv,0.1766663107516957,0.0035125602872683017,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,11.057272742272232,103.61080027603973,IT
encode_2,0.27689923623344626,0.003884915590557272,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,26.06061317992372,268.551229517882,IT
encode_3,0.2957970791216637,0.0035181618331596018,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,38.601394230233645,596.3459503478392,IT
encode_4,0.3623082978279175,0.0029801551651948265,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,40.66415354938452,404.5137761286565,IT
encode_5,0.3712556631294403,0.002664108287878099,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,56.181544830847756,558.6391546108658,IT
