between-concept dimensionality,between-concept radius,bias (mean),bias (std),layer,other signal-noise-overlap (mean),other signal-noise-overlap (std),self signal-noise-overlap (mean),self signal-noise-overlap (std),signal (mean),signal (std),signal-noise-ratio (mean),signal-noise-ratio (std),within-concept dimensionality (mean),within-concept dimensionality (std),within-concept radius (mean),within-concept radius (std),architecture,task,kind,source
9.533057875957669,2.2895478547200243,0.0014229866837122296,0.05343532751443513,layer1.0.relu,2.59466186853479,1.059917064222268,2.5865945421547445,1.0317171457671948,1.9566021829974942,0.42732297682290427,0.7904455187950529,0.24615286141059833,14.352013077999358,1.9056367376553427,12.95110772408098,0.4829515945022288,ResNet18,None,Untrained,PyTorch
11.590961973452764,3.1217857024454805,0.0019110805070335062,0.061952903066041495,layer1.1.relu,2.434419720676307,0.9964180543305912,2.4210575430555754,0.9387313516392077,1.882555496354573,0.3837898828820915,0.7838880912450774,0.24355618754896227,14.25622994430774,2.0621034940805965,18.407485251404122,0.7987732671105018,ResNet18,None,Untrained,PyTorch
11.832867575621526,2.1568508204261305,0.0014357943680320443,0.05367757182547227,layer2.0.relu,2.441240175569915,0.9678450623582026,2.4338540323727282,0.9373493988778243,1.9118780050313262,0.39638595108770663,0.799485411631856,0.23987237767546152,15.164401717443578,1.9308157123616891,12.538624686842812,0.47223990092592033,ResNet18,None,Untrained,PyTorch
9.665588218749752,3.1319532197798874,0.0017458230383780155,0.059208646878925256,layer2.1.relu,2.825049320770239,1.256644953054136,2.816876293890989,1.2248080536859298,1.9048759548064753,0.4439977386543728,0.6942811645931276,0.21642723649926923,12.067953199524908,1.7071108937124448,18.191871989539344,0.7580504763744276,ResNet18,None,Untrained,PyTorch
9.615221147315413,1.9817628872585713,0.001616338451729693,0.056964638221165036,layer3.0.relu,2.744715823764953,1.2623727894264656,2.7384283261436813,1.2405142945678345,1.9261763673553014,0.45094942108753283,0.7354846139766035,0.23262636574259804,12.85345116676141,1.7959019217521444,11.382888450238264,0.4558840528894078,ResNet18,None,Untrained,PyTorch
8.974155696630532,2.6742244691945305,0.0016320376140306903,0.05723963108216988,layer3.1.relu,2.938110654696504,1.3958916509900594,2.9315970984572766,1.3735729235581489,1.9216099156837283,0.46315161482629164,0.6863867245220291,0.2177184054270014,11.664129937199473,1.7471790684656237,15.370792544348465,0.6197431160552873,ResNet18,None,Untrained,PyTorch
7.847851105515384,1.8441518864966135,0.0017487593739527224,0.0592517635204376,layer4.0.relu,3.253654638496622,1.6862381964516124,3.248264147563176,1.6699252588986286,1.924127436978607,0.4967950711174373,0.6314531233729557,0.20833485234983945,9.88726069284888,1.619492794482434,10.558637374065224,0.44087137715705466,ResNet18,None,Untrained,PyTorch
6.546538696568874,2.495998007296279,0.0017400438907073466,0.059102947816077084,layer4.1.relu,3.6389309188444807,2.037189710501962,3.6345995059029366,2.0261761012251336,1.9360765186455444,0.5480581318790423,0.577239223842017,0.19226913175115387,8.728255002290714,1.4914887723583248,14.123894711210053,0.5887391374613299,ResNet18,None,Untrained,PyTorch
12.565938728732831,1.9144942927761828,0.002157853255172858,0.06585168802026128,layer1.0.relu,2.2900587892931648,0.9783475490354699,2.274784022640993,0.9154390838889551,1.849795767274601,0.36115303320403486,0.8138089296190353,0.2589253664763162,15.073166426956412,2.190659831792074,11.502015844125063,0.5316299057727027,ResNet50,None,Untrained,PyTorch
12.711360316740969,2.590143469519262,0.0021005530836693234,0.06497281493973654,layer1.1.relu,2.231724203290374,0.9239014847826772,2.2179970748588547,0.865756742257751,1.846660397152885,0.36986310251678645,0.8239406049068937,0.24908735572636417,15.999471217499277,2.180950778496619,15.583669394151844,0.7130745761678077,ResNet50,None,Untrained,PyTorch
11.769569983107392,3.2142192768021687,0.0023076954565638065,0.06812490610372963,layer1.2.relu,2.3449033469137115,1.0505681208089754,2.3309653389506533,0.9933831750931699,1.8622094010066765,0.38626045555619054,0.8052162168763263,0.24070644913642786,15.729145426035837,2.3032860544721396,19.170011608983355,0.9196360338483985,ResNet50,None,Untrained,PyTorch
13.1517565651079,2.0599169392943444,0.0019844961431738817,0.06314803659643003,layer2.0.relu,2.2058269775529458,0.8894640795324957,2.1961452865772935,0.8492454280984539,1.8697907876232036,0.37002468181911113,0.84898826772648,0.2456008465774737,17.05772975731356,2.159890939732404,12.265002097655863,0.5456301159777065,ResNet50,None,Untrained,PyTorch
10.825720432076798,2.9559537775029847,0.002352687020668783,0.06878481221189761,layer2.1.relu,2.4880071365629535,1.1121985094945606,2.47563534623685,1.0625849633792905,1.8645144799784554,0.40344103353022165,0.7597942828980135,0.2299279151787037,14.298412982623791,2.108008549058655,17.587259866767717,0.8521478615125285,ResNet50,None,Untrained,PyTorch
7.974196892440532,4.537765419750324,0.0023448039648815452,0.06867612975673458,layer2.2.relu,3.013899191182983,1.4726150755465273,3.005079907607234,1.4405346465171138,1.923904783414673,0.4850729622623265,0.6730949834788619,0.21393939493027947,11.461708235113644,1.730322232489822,25.98907227279581,1.260343463816033,ResNet50,None,Untrained,PyTorch
7.179844586177163,6.670919060077713,0.0023252714971826395,0.06838719008648328,layer2.3.relu,3.3613325369707625,1.6816154119074398,3.35369250660117,1.6553484755385002,1.9371952421072829,0.5153214538141492,0.6143913695021439,0.20208092177982076,9.527616188216438,1.444839982858353,37.836819206661204,1.8286755561123273,ResNet50,None,Untrained,PyTorch
