ID,inter-ID,intra-ID,intra-ID (std),layer,architecture,task,kind,source
8.017849132801857,2.1795423691723963,3.221932300017361,0.6302962408524726,layer3.5.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
7.623896334347973,2.484080981603497,2.841670256563116,0.5750360328206892,layer4.0.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
6.775331665476945,2.0398040318015203,2.5173707991228507,0.48473936322803,layer4.1.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
6.181119864210995,1.5698342419252302,2.2913255940018344,0.41641301197848296,layer4.2.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
19.379008078081636,9.747861570094695,17.02190038617594,4.995907467678358,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
20.10107424621155,9.475636646675662,16.836865103491736,4.685329218761897,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
22.75728666829096,9.655001619537577,17.953720361289648,4.678632530909963,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
22.795917360294645,8.351493256786924,17.733100798700235,4.177297322898282,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
21.615102234173683,6.5827641568790645,15.676813259631185,3.9741463767606517,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
20.762363794406387,6.115342375588135,12.802977102686192,3.1468442765084426,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
19.71727134243685,6.22806272256255,11.827177882446533,3.0249286816480545,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
15.936750539104047,5.536099666491953,6.8539811282817675,1.6747128659885373,layer3.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
12.593435601986876,3.5501745616251874,4.737602124999494,1.0490484880993292,layer3.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
10.491977591253264,2.8833827750918584,4.086548001770525,0.9034679211792354,layer3.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
9.494053229769618,2.8438360877699567,3.9838924779370335,0.890284091403877,layer3.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
9.152131247495571,2.9619719928467036,4.005461311531021,1.0477663847871332,layer3.4.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
8.93906406695684,3.3765384191744876,4.10402859360623,1.156673362186972,layer3.5.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
9.194301406115459,3.6333499325487306,3.9165840380327808,1.1067535713491905,layer4.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
8.457707658272046,2.948680785565588,3.3954002103967387,1.105996087928416,layer4.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
8.043296932642301,3.2340687030046276,3.416227130549783,1.1195266014168053,layer4.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
14.781311741170038,7.552570072290896,13.260154628343955,3.519690296858194,layer1.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
13.508438090074018,6.940863110237201,11.776161750934637,3.5009824458354584,layer1.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
13.906861190465875,5.483094533335771,9.984550085671478,2.6312696956157358,layer1.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
10.997826490722767,4.038584611016605,5.276914840072575,1.1199630571728363,layer2.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
9.441715384300489,3.2385451885684144,4.401225805057892,0.9875421360303533,layer2.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
8.420695457546165,3.633254306046616,4.9074027169631895,1.0940347723611445,layer2.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
8.54474183602736,3.179127210547889,4.98130594430708,1.1839735008999686,layer2.3.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
7.353205515540606,4.417256527116935,5.106215017594073,1.378695082021676,layer3.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
7.3009068935269,2.774272513901356,4.216238969525931,0.988732506460024,layer3.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
6.5143813832845545,2.9333847377958415,3.772104152847384,0.8105033304782544,layer3.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
6.942368997666809,2.9809037039713386,3.7093495191244337,0.7491180980847681,layer3.3.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
7.340878670487141,2.857132294620842,3.7661821665061344,0.8555327732958952,layer3.4.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
7.41205560662455,3.2134206262875202,4.06765293967067,0.8683584138613908,layer3.5.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
7.251712993559895,2.4302945434759637,3.5124861295910352,0.6413708793480934,layer4.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
6.895843759333006,2.252636758540839,3.388077854915065,0.6455880526049708,layer4.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
6.772756416152114,2.2812589003441355,3.2064316571137166,0.6549748328234181,layer4.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
15.983937560515106,10.044821815779422,14.643512657766687,3.657091960898795,layer1.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
16.260200054388015,9.803222107993818,15.037176533383796,4.005811001672809,layer1.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
15.899415411614802,12.34783898485092,17.44793066711356,4.448007329230862,layer1.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
14.469646691231052,11.471078317569493,17.903117543039805,4.488917055479563,layer2.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
14.242212618407951,10.862210028999963,19.36092744408235,4.82444920639345,layer2.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
13.952478894985367,11.383237279908357,20.50299861655789,5.380915344145585,layer2.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
11.498177599594817,12.521038116312583,24.915063311100656,6.83828945240232,layer2.3.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
11.529642481684597,10.758730945364306,24.93340349817602,6.177237080420724,layer3.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
11.472169694801687,10.778130962979278,24.981989197621477,6.13715589328156,layer3.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
11.480896653128967,10.791218820094159,25.029619889732484,6.15191590592069,layer3.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
11.484106700273573,10.786435878957501,25.079938742210352,6.179001329201959,layer3.3.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
11.527707005233722,10.944167386402533,25.277774324739475,6.251529046448374,layer3.4.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
11.604747073041848,11.173499071646939,25.751549737724176,6.547361969963069,layer3.5.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
12.035877296430014,10.803604426583062,19.730748676629787,4.856207340170097,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
12.266974411636944,10.586816468742155,20.366971204346296,5.390542561266453,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
12.186846043313588,12.106716696948,18.732551351725807,4.776788618858109,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
22.00995058125246,7.554102123836223,16.775322141404125,4.620861778195533,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
20.99435834890659,7.822987431778511,16.90619275570395,4.808269328894204,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
22.415144326360434,9.470423478272739,17.938245383379435,4.377304001038651,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
20.896966998101654,9.252126557728753,19.09493646833305,5.8918708971026525,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21.831484494077134,8.754137591549027,19.802188730279862,6.113292891964301,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21.416714129139024,8.543205461656084,18.713190555139622,5.204049187700666,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
20.95582309903638,7.772209987331059,20.220570759250776,5.608568558519857,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
19.59217667899128,7.583545171174814,18.18133875340901,5.303442118683269,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
18.453027627421278,7.8651093499224904,17.91076735809626,5.267168619486989,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
18.56872282884292,8.191052274504512,17.813223382541814,5.257333977541046,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
18.329246651768894,8.758942468809154,18.338048752237995,5.695235288397865,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
17.872621530157627,8.905465265201352,18.384725740840203,5.723425312292673,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
17.086135676163416,9.088532615354993,18.069485032297315,5.879952715521649,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16.65030580765124,7.224923637640902,16.051059049012075,6.008404097441399,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
15.77129938032729,5.510696854725932,10.27728711783601,4.115174129537501,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
