layer,score,score_error,architecture,task,kind,source
encode_4,0.24222309386710947,0.0036813433412687217,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_5,0.19235567404464884,0.014954957811030243,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_6,0.30777712538471325,0.0034148419586286895,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_7,0.2819374073285078,0.003730960009458224,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_8,0.4292204987893128,0.0026928161129436694,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_9,0.42877839300800097,0.002590346570410917,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_2,0.16580384629258402,0.003618185429808668,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_3,0.16636580293326778,0.005048581647605074,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_4,0.1364606203230842,0.03585587664249887,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_5,0.2280683172300851,0.005308526544277832,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_6,0.31550624620363643,0.002300972025648878,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_7,0.2942571795712827,0.003359117383459382,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_8,0.3581720417696707,0.0029128752736885277,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_9,0.4402916453138979,0.002048277707311479,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_2,0.14112388284668825,0.003773967701981693,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_3,0.14772648878323613,0.0035587913571929635,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_4,0.13942670122577033,0.003239996320225185,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_5,0.12274727735767331,0.0037486706693535725,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_6,0.114318205084305,0.005140564168488084,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_7,0.0987919989586279,0.0048881500750457925,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_8,0.07897559707140184,0.0033022201377864244,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_9,0.07698610148618404,0.005139340335170307,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_2,0.13929917748398968,0.0026584330541906537,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_3,0.15198445323226162,0.0026194339207455393,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_4,0.17491725305053518,0.013653513241696993,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_5,0.18337583495290616,0.0018690075858879757,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_6,0.16067483012830683,0.0056406519849618655,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_7,0.1549390811804437,0.0040319061753786595,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_8,0.2123444087152654,0.0031799751596205635,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_9,0.16956105454624407,0.00789622176851118,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_2,0.14870074664536523,0.0033020900928963782,ResNet18,Colorization,Self-Supervised,VVS
encode_3,0.17057586752144,0.004982549556672403,ResNet18,Colorization,Self-Supervised,VVS
encode_4,0.21524161582542917,0.008371474218513296,ResNet18,Colorization,Self-Supervised,VVS
encode_5,0.21820116607838125,0.011568792683363,ResNet18,Colorization,Self-Supervised,VVS
encode_6,0.1793641173863694,0.0035131052642981995,ResNet18,Colorization,Self-Supervised,VVS
encode_7,0.1618628375736546,0.0053309920792549035,ResNet18,Colorization,Self-Supervised,VVS
encode_8,0.21668871751382285,0.004073479505164146,ResNet18,Colorization,Self-Supervised,VVS
encode_9,0.2073061667436258,0.004893946986920766,ResNet18,Colorization,Self-Supervised,VVS
encode_2,0.1353568765578983,0.002055844437492238,ResNet18,Relative Position,Self-Supervised,VVS
encode_3,0.14572470142990546,0.0034492015176887545,ResNet18,Relative Position,Self-Supervised,VVS
encode_4,0.18127232041779645,0.0037341713854571966,ResNet18,Relative Position,Self-Supervised,VVS
encode_5,0.1906047898611495,0.00443267135254637,ResNet18,Relative Position,Self-Supervised,VVS
