accuracy (top 1),accuracy (top 5),MRR,log likelihood,n_train,i_repeat,layer,architecture,task,kind,source
0.096,0.2604,0.19594379538676995,-4.11756688736268,1,5,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1376,0.3952,0.26735644481376564,-4.140943011584115,5,5,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2084,0.4908,0.34712898180833063,-4.876680714899369,20,5,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2412,0.5408,0.38477060352439935,-6.4063190501859415,50,5,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.074,0.256,0.18208224127854059,-4.118017571148868,1,6,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.152,0.3872,0.2762717987532514,-4.152555407633724,5,6,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.214,0.4868,0.3518414486807303,-4.81413185827033,20,6,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2456,0.538,0.38671250645962607,-6.466731322205831,50,6,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0816,0.2588,0.18585519078470794,-4.1596505577335865,1,7,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1548,0.39,0.2820399828071867,-4.240415045463467,5,7,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2048,0.4876,0.34535529860730374,-4.943380874776549,20,7,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.236,0.53,0.3789378902087436,-6.4313152804196685,50,7,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.08,0.2736,0.18985706685889378,-4.036819237035336,1,8,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.152,0.4016,0.282860446812158,-4.022602269218471,5,8,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.206,0.4756,0.3390182307966532,-4.899249441267087,20,8,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2328,0.5176,0.3738041743702371,-6.6337028830233695,50,8,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.078,0.2316,0.1761540959343744,-4.146045287745064,1,9,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1436,0.392,0.2752121286248619,-4.127617738586037,5,9,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.214,0.4832,0.34791614229912116,-4.843014881103948,20,9,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2448,0.5356,0.3838880954384686,-6.441752269964297,50,9,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0784,0.2412,0.1764579313231268,-4.3340060454741955,1,0,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1472,0.3812,0.26886790522939596,-4.222969687682091,5,0,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2064,0.4836,0.3435582769436185,-4.956942032664984,20,0,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.246,0.5452,0.38984405358767954,-6.802785137073224,50,0,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0872,0.2528,0.188630079570238,-4.085755269178604,1,1,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1448,0.3784,0.2697979331121178,-4.398847172153694,5,1,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2072,0.4748,0.34206417384721993,-5.173799448365477,20,1,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2412,0.5408,0.3877719555062073,-7.065448659562041,50,1,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0928,0.2632,0.19656027556647543,-4.217855067460055,1,2,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.164,0.3996,0.2898123718715894,-4.2205845767137085,5,2,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2052,0.4852,0.34439422944695414,-5.149472676586246,20,2,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.232,0.5332,0.3767538700759068,-7.084797081829811,50,2,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.088,0.2756,0.195862671653237,-4.030847803775782,1,3,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1564,0.4208,0.2869987525369177,-4.102530370712176,5,3,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2228,0.5016,0.35845886676752325,-4.878720826018665,20,3,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2404,0.546,0.3838851514046103,-6.888134895526647,50,3,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0748,0.238,0.176139709035208,-4.350256394810698,1,4,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1572,0.4044,0.2846802228054605,-4.199550459388739,5,4,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1956,0.4876,0.33912115002801807,-5.097173720440832,20,4,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2416,0.54,0.38733859773894,-6.910464722140827,50,4,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0908,0.2504,0.18816779341585435,-4.27338626463057,1,5,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1428,0.3912,0.27098464790394655,-4.314699815186985,5,5,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2108,0.4852,0.3461556684112944,-5.098684404280507,20,5,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2368,0.5392,0.38374212260783563,-7.07376210891862,50,5,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0752,0.2404,0.17749274842096682,-4.244464603414136,1,6,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.146,0.3672,0.264876300842051,-4.459160280595795,5,6,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2044,0.5008,0.34903310721272274,-5.069960400700683,20,6,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2452,0.54,0.38994515764429327,-6.862974958636616,50,6,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0908,0.2464,0.18809560286521043,-4.228224391169857,1,7,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.16,0.3952,0.28359955624350164,-4.342797382642402,5,7,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2124,0.4856,0.351384223654571,-5.137431584603616,20,7,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2496,0.5476,0.3937145180416283,-6.785339817293433,50,7,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0916,0.2808,0.19941843178361174,-4.115029006053367,1,8,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1452,0.3984,0.2766504553725584,-4.181600974668006,5,8,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1992,0.4768,0.3375225546676548,-5.123249294725848,20,8,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.244,0.54,0.3865549962936271,-6.97380718632779,50,8,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.074,0.2244,0.17016834328384778,-4.309917233431194,1,9,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1452,0.3868,0.270556711684155,-4.256113734421978,5,9,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2068,0.4844,0.3424496907401695,-5.02267084543351,20,9,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2404,0.5384,0.3835903221618637,-6.915347015957377,50,9,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0808,0.2296,0.17421707569098452,-4.335341250730185,1,0,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.144,0.376,0.2649895186726075,-4.145895644593076,5,0,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2004,0.4748,0.3374414986217516,-4.724106119979643,20,0,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2428,0.5444,0.3850292955205619,-6.42498536410622,50,0,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0836,0.2476,0.18240324259379329,-4.138165755324336,1,1,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.134,0.3716,0.25981449211442514,-4.270309190743086,5,1,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2032,0.474,0.34112489138375074,-4.841143052800135,20,1,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.246,0.5508,0.3917986650610695,-6.368135855133385,50,1,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.098,0.2616,0.1977034522949482,-4.204040992141092,1,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1552,0.4044,0.28318639869845863,-4.095244072161155,5,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2,0.4872,0.3416990429962867,-4.88987580335236,20,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2384,0.5452,0.3849796178551367,-6.486721039384116,50,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.084,0.268,0.19067494837678947,-4.018257342093685,1,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1548,0.4008,0.2833138532228331,-4.054457036495259,5,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.23,0.5028,0.36445877992451103,-4.62763509260592,20,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2476,0.568,0.3951613731041663,-6.231022575428149,50,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0724,0.236,0.17279933712100656,-4.280952750294359,1,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1612,0.3972,0.28459569031448634,-4.139874347393668,5,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2092,0.4956,0.3461976396788154,-4.7581919089901685,20,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2464,0.536,0.3879011506569461,-6.490156135610468,50,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0856,0.2376,0.1811699733109564,-4.2307316426947175,1,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1516,0.3852,0.27550700283474117,-4.1965635081221055,5,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.214,0.4936,0.3534329753533641,-4.707364282992765,20,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2424,0.55,0.3883896362870664,-6.2690340167313705,50,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0764,0.244,0.17892736461684255,-4.216204285099378,1,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1428,0.366,0.26254815591410496,-4.340390817744042,5,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2052,0.5092,0.352055993365487,-4.768786962238232,20,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2472,0.5572,0.39547334570420756,-6.356915892414395,50,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0936,0.2528,0.19120669147730243,-4.1687417434280345,1,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1644,0.3888,0.28576937341276537,-4.237959396060473,5,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2044,0.4868,0.34507457467961494,-4.777940059898122,20,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2444,0.5592,0.393154343374978,-6.231055733634533,50,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0944,0.2716,0.19934527349417078,-4.081881745152082,1,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1476,0.3976,0.27682220808186064,-4.073693999942807,5,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2188,0.4828,0.35421267779021454,-4.699854415299453,20,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2328,0.544,0.38017734080116145,-6.408951232296926,50,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0772,0.234,0.17270474869692104,-4.263996474365661,1,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1388,0.38,0.2658656870782252,-4.193482471087833,5,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2208,0.496,0.35816081671232375,-4.674549495237662,20,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2412,0.5492,0.3872800428604726,-6.2062479579266485,50,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0716,0.206,0.1598704386836155,-4.903054159003012,1,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1392,0.3564,0.2550715005065082,-4.778239079959824,5,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.182,0.4512,0.31712683787324203,-5.3895181649139285,20,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2432,0.5384,0.3891522984293745,-7.137977901663658,50,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0664,0.2088,0.15978935843548706,-4.7385846161693745,1,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1256,0.3336,0.2418311667823151,-4.904754942179848,5,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1924,0.4512,0.3253369018666038,-5.327291236380361,20,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.242,0.5388,0.38381626135303826,-7.310272379903776,50,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.078,0.2328,0.1757167343964493,-4.895323021935694,1,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1464,0.3776,0.26667452680726395,-4.742269622201691,5,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1948,0.4684,0.3306529771458709,-5.491066204885835,20,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.252,0.5364,0.39382252679777896,-7.281313276716112,50,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0764,0.2372,0.17589327625033324,-4.444583801833713,1,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1464,0.3616,0.26563690707823967,-4.702416312127661,5,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2156,0.4708,0.34644059911980707,-5.233642956280754,20,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2476,0.5552,0.3914353542684198,-7.154551303172995,50,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0704,0.2168,0.16500620861009077,-4.78120819698914,1,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1296,0.3464,0.25021795496578636,-4.939802465705087,5,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1952,0.464,0.3312523166279963,-5.365537221117736,20,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2352,0.5336,0.380641651231196,-7.715208271117264,50,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0756,0.2272,0.16799509694324347,-4.727769665532213,1,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.128,0.3552,0.249716806881606,-4.946631552437105,5,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1972,0.4732,0.3341083852629679,-5.257278047787819,20,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.242,0.5384,0.38630184144311736,-7.286976166767088,50,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0748,0.2316,0.17022571384307736,-4.758499979065558,1,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1344,0.33,0.24556915962765397,-5.060654529872262,5,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2116,0.4852,0.3456127727416855,-5.226955823942041,20,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2408,0.5412,0.3845038606594813,-6.94098544581258,50,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0804,0.2292,0.17316177425955437,-4.723034169469843,1,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1336,0.3528,0.25316901042057127,-4.933649398701547,5,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1916,0.46,0.325330314779809,-5.433429470431818,20,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2468,0.5496,0.3921008450154591,-7.02166584648425,50,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0876,0.2464,0.1849517333244532,-4.571520573418802,1,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1348,0.3504,0.2550611263691023,-4.754147880005725,5,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1888,0.4552,0.32336152093277426,-5.359416501425623,20,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2384,0.5344,0.38198750429253425,-7.070596200551523,50,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0704,0.208,0.16224767331895315,-4.811533814756148,1,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1292,0.35,0.24759269727695568,-4.776266806342266,5,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.196,0.4692,0.3320057448836447,-5.108118820555212,20,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.242,0.534,0.38457542845721876,-6.8039282442133215,50,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0632,0.19,0.15120630787702022,-5.546872996533621,1,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1228,0.3204,0.23834107432974833,-5.351785049709869,5,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1756,0.432,0.30775278398536315,-6.445705064233358,20,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2276,0.5324,0.37735378310677514,-9.922336565765372,50,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0604,0.1972,0.15249186495765224,-5.305089120632505,1,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1276,0.3184,0.23639647260641056,-5.552025056004663,5,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.184,0.45,0.3191421983531867,-6.422538368835624,20,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.236,0.5312,0.37890869359125207,-9.184783293126634,50,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0704,0.2032,0.16235022395836007,-5.5607154399005765,1,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1372,0.3456,0.2514412897768873,-5.460399946348584,5,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1852,0.4564,0.32125304274519784,-6.455035365066835,20,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2352,0.5352,0.3820898551447324,-9.450453549886127,50,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0724,0.2228,0.16865129861283046,-4.919688383559136,1,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1392,0.3412,0.2526066495182411,-5.3675129961095145,5,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2008,0.4656,0.3331350373698395,-6.266252641225321,20,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2324,0.5344,0.37806524255682633,-9.10942942326618,50,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.064,0.208,0.15702416522538368,-5.337179265634108,1,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.13,0.3264,0.24190406992984886,-5.634567791863606,5,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.182,0.4436,0.3162370713540434,-6.6760319403400175,20,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.228,0.5228,0.37225933905585085,-10.04369842537867,50,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0724,0.208,0.16174548867792274,-5.304311233176108,1,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1264,0.336,0.2430485077556543,-5.702043462289839,5,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1908,0.4568,0.3253375733158032,-6.522031927949975,20,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2292,0.524,0.3729491395981743,-9.377712100382972,50,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0748,0.2188,0.16779403036062332,-5.326537942320885,1,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1156,0.3192,0.22970189271526928,-5.759662385332803,5,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2016,0.4676,0.33376857768662205,-6.094687423772869,20,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2356,0.5412,0.38168495822602133,-8.814379231391689,50,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0772,0.2188,0.16714561350249643,-5.305767506743976,1,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.122,0.3276,0.2387821237169462,-5.549776673644362,5,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1872,0.4488,0.3214767211531978,-6.267353487125244,20,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2296,0.5464,0.38033983792552645,-9.2553715431671,50,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0856,0.2276,0.17857810983356562,-5.064100686728055,1,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.128,0.3472,0.2463668046745473,-5.3843776770976195,5,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1884,0.442,0.3185099463241097,-6.32117067735655,20,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2336,0.5276,0.3771134666769697,-9.396147221453019,50,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0704,0.1992,0.1583429847507706,-5.297320088341023,1,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1244,0.322,0.2353100352566389,-5.545580522460948,5,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1816,0.4576,0.3207514160333918,-6.052437523799409,20,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2392,0.5316,0.38292960262597325,-8.770970102392562,50,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0644,0.1924,0.14891524394258662,-6.428898542133138,1,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.12,0.308,0.22948862000678122,-6.441631120932472,5,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1636,0.4264,0.29772866997172903,-8.172943891201154,20,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2208,0.5308,0.37087209404598415,-12.60018413258312,50,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.052,0.1848,0.14094414270081024,-6.232452794084842,1,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1116,0.2988,0.21994187536645698,-6.607035575684866,5,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1752,0.4332,0.3043913722333547,-8.710884220508811,20,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2304,0.5196,0.3709626158331259,-12.762821033667732,50,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0648,0.1924,0.15366920973265502,-6.6193568213667575,1,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1248,0.3164,0.2361292704078014,-6.65287402921342,5,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1776,0.4408,0.31013345900842776,-8.294777018930084,20,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.226,0.53,0.3730043123366434,-11.581391040289246,50,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0652,0.2,0.1573873816366068,-5.833319643438768,1,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1276,0.3144,0.23660873455870066,-6.513451517846499,5,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.184,0.4412,0.3142399864662449,-8.70395154417871,20,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2332,0.5252,0.37704968533648003,-11.54406601424767,50,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0616,0.1968,0.15054099784520367,-6.295977583369216,1,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1136,0.3104,0.22616901627200922,-6.73179099191684,5,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1748,0.4328,0.3050338347891236,-8.893158139665143,20,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2268,0.5276,0.37049003832923244,-12.513949577504036,50,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.066,0.1992,0.1530977818003426,-6.176090439268331,1,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1172,0.3212,0.23003324655023139,-6.930995959453336,5,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1712,0.4436,0.30876542767012366,-9.003659926526419,20,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2284,0.5324,0.3739804298355959,-12.932219236941094,50,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0736,0.214,0.1641841359418621,-6.2493815588941795,1,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1136,0.3,0.22293633755213582,-6.943350214800556,5,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
