between-concept dimensionality,between-concept radius,bias (mean),bias (std),layer,other signal-noise-overlap (mean),other signal-noise-overlap (std),self signal-noise-overlap (mean),self signal-noise-overlap (std),signal (mean),signal (std),signal-noise-ratio (mean),signal-noise-ratio (std),within-concept dimensionality (mean),within-concept dimensionality (std),within-concept radius (mean),within-concept radius (std),architecture,task,kind,source
3.752771348695236,6.21551752052282,0.0016788576964469615,0.05807027618513842,layer1.0.relu,5.412973122215148,3.4463912843181865,5.421567910599408,3.5242679687810097,2.7264282326246994,1.1583063032401841,0.7488859576956534,0.3317927616715521,12.95856609785807,3.2728375616543346,21.165657218306123,0.8675539040911113,ResNet18,None,Untrained,PyTorch
3.6028703618835274,8.34581262783172,0.0017483716723216117,0.05927768934922136,layer1.1.relu,5.88189747948022,3.8282483675640786,5.881468068689039,3.8673065152702897,2.725579524239152,1.1237471086720061,0.687551779730143,0.25445740259270117,11.517012312433645,3.045985148851909,28.524907184375724,1.195396433065295,ResNet18,None,Untrained,PyTorch
3.558049526861762,5.002011696584849,0.0016224018066845344,0.057097873496095464,layer2.0.relu,5.410593266605506,3.896598287529921,5.392405512934115,3.851374373735524,2.672224644963147,1.1266987399632287,0.7330964851980573,0.26957928179949653,13.484906858390104,3.6519013752493885,17.30049733685024,0.699591693041621,ResNet18,None,Untrained,PyTorch
3.6661102720581344,6.847306369967898,0.0017083028551399403,0.05858713831526661,layer2.1.relu,5.6391486320045825,4.185498359436454,5.627840427412439,4.167632188601403,2.581816702148236,1.0615909934768886,0.6772563841575304,0.2538806445272562,11.016547979666798,3.257543397419526,24.64253780284849,1.0199056567881484,ResNet18,None,Untrained,PyTorch
3.485078377151546,4.339822682639366,0.0019274809455333362,0.06224552604018193,layer3.0.relu,5.803902956031211,4.373892457607502,5.7823715206962465,4.311038651729336,2.593964571260611,1.0959169245032236,0.667772260688149,0.25939294492553466,10.540798960181974,3.179036980909258,15.449186514088137,0.6803427359939278,ResNet18,None,Untrained,PyTorch
3.1789569578583508,6.094862249484589,0.0024066923905268784,0.0695948992986046,layer3.1.relu,6.58383722309763,4.928802436455427,6.559876874919074,4.854682487822745,2.5610771650965614,1.0609034462619904,0.5802052469523569,0.21341495212412553,8.13321232558086,2.4857108769388003,22.024689170365132,1.0879505548403738,ResNet18,None,Untrained,PyTorch
2.684889849244276,4.090312022833631,0.003165467691945436,0.079878130904395,layer4.0.relu,7.495040163097181,5.6731136223293275,7.462042843268417,5.569504369718307,2.571382288057816,1.1118515936390316,0.5227925431297676,0.2000309777579034,6.459933781193518,2.010832483634036,14.623210139528933,0.8289087258515987,ResNet18,None,Untrained,PyTorch
2.5069647844513354,5.386218939323763,0.0039276451710328775,0.08905519275937762,layer4.1.relu,8.032714749834193,5.972639120654127,7.996415167507562,5.862040431519586,2.5650427271521936,1.1140604091894268,0.48459887379057964,0.18309865257345012,5.598261399902936,1.7187516162879488,19.30004973239129,1.2215806561100642,ResNet18,None,Untrained,PyTorch
4.359815166151382,4.220304238343366,0.0019359454083520138,0.06237250788183504,layer1.0.relu,4.774713886297376,2.9740218796439013,4.77604883486476,3.0145444327785222,2.6410517981178736,1.0502274263506897,0.8143694459310461,0.38543287634355217,15.758377634330802,3.813442111366447,14.951320668982042,0.6578569625039306,ResNet50,None,Untrained,PyTorch
4.824010926790345,4.933997396907323,0.0023636295986529804,0.06894917165420693,layer1.1.relu,4.585167590006411,2.6562435199330126,4.571379089260311,2.6111962954014976,2.5478469618170014,0.8932148607125641,0.7871443265614866,0.3447500347475489,15.78841401828955,3.654776682872916,18.38216213992333,0.8949924341724382,ResNet50,None,Untrained,PyTorch
5.582131485454715,6.280789754202184,0.0025449944637291185,0.07157331431637243,layer1.2.relu,4.328826918194467,2.1928911782794756,4.32209266986014,2.1748255532737204,2.4328614846595453,0.7513068545278236,0.7490128732005163,0.28724064845102804,14.720223493178855,3.537532623266329,24.842149617416407,1.2502571307150483,ResNet50,None,Untrained,PyTorch
6.147579581348078,3.8645937389957545,0.002506610684870268,0.07103511659268787,layer2.0.relu,4.233300989301524,2.1942932491584335,4.231244286105236,2.190826524217297,2.386364920592946,0.7149596883354112,0.7556409381935961,0.3269300193291843,13.603120944524393,3.288019028596504,15.625564692413368,0.7778657002781667,ResNet50,None,Untrained,PyTorch
5.839172841209006,5.432132142869321,0.00275403875672282,0.07449452292945268,layer2.1.relu,4.465115027702499,2.5495401787872245,4.458793318747247,2.5282405646665547,2.308877640232667,0.6644190213520906,0.6932159644435705,0.29929754339860903,11.775536199312636,3.1643096553611816,22.73348765281009,1.1886845635075616,ResNet50,None,Untrained,PyTorch
4.773332244541745,7.532615510553202,0.0032512999938245314,0.08099762871458922,layer2.2.relu,5.113240216458108,3.133873152185072,5.100579059442561,3.092591108474596,2.2704623922343865,0.6801006680472707,0.5993492254157559,0.2618842833058305,9.183504423538013,2.6401568562168443,31.87456783642395,1.8180311712913424,ResNet50,None,Untrained,PyTorch
3.855763996669509,10.788782857054738,0.0036638551924078537,0.08601375900737543,layer2.3.relu,5.84280738106568,3.739255223612894,5.824602147173362,3.685768205627085,2.231684658057383,0.7138086066603929,0.5103348567845842,0.21710227622513548,6.905322813203446,1.9299750980586214,46.090871088324704,2.7984640292629974,ResNet50,None,Untrained,PyTorch
