r2,r2_ceiled,nat_ed,eco_ed,model_ed,data_ed,eco_alignment,eco_alignment_strength,model_alignment,model_alignment_strength,data_alignment,data_alignment_strength,ambient,n_samples,resolution
0.2450062975498818,0.41487165485616245,2,2,5.2565819214561555,100,nat,1,nat,0.18277023701229989,,,100,1000,0.1
0.28517893939861977,0.48547281066875647,2,2,4.925166022823848,100,nat,1,nat,0.31213430856378843,,,100,1000,0.1
0.370400685776437,0.6148049309220359,2,2,3.890508833335555,100,nat,1,nat,0.580862851775025,,,100,1000,0.1
0.18419950756092993,0.307376200802491,2,2,5.776760963997931,100,nat,1,nat,0.04501647527114161,,,100,1000,0.1
0.233077044859733,0.3921590614016263,2,2,3.6008898849062834,100,nat,1,nat,0.3897746432871828,,,100,1000,0.1
0.2708830724035443,0.46473921355878056,2,2,4.854873682320339,100,nat,1,nat,0.3467409082682209,,,100,1000,0.1
0.10027722548365087,0.1692626694017,2,2,5.923631192174953,100,nat,1,nat,0.014692658498458022,,,100,1000,0.1
0.05471181266060834,0.0940479540356075,2,2,5.985017153541785,100,nat,1,nat,0.0028289871319245874,,,100,1000,0.1
0.26312077057537364,0.44957843671336817,2,2,3.898645288041147,100,nat,1,nat,0.5873941827889206,,,100,1000,0.1
0.4230008599778102,0.714864016067781,2,2,4.05539869038387,100,nat,1,nat,0.7336404089384589,,,100,1000,0.1
0.26494457795596443,0.43794981686083095,2,2,3.553877591068523,100,nat,1,nat,0.36427598646565784,,,100,1000,0.1
0.3158662489630977,0.5361776954556671,2,2,4.783695545683794,100,nat,1,nat,0.3854259573936063,,,100,1000,0.1
0.08687959801536818,0.14762963850570485,2,2,3.064607522873666,100,nat,1,nat,0.14871826678809197,,,100,1000,0.1
0.32424189257163194,0.5529232976948202,2,2,4.547055472435025,100,nat,1,nat,0.5529254435978694,,,100,1000,0.1
0.10853712324760999,0.1817378525380653,2,2,5.9647535226671895,100,nat,1,nat,0.006696043857764122,,,100,1000,0.1
0.3870973036981987,0.6485515336112785,2,2,4.4502949614099645,100,nat,1,nat,0.6495790230051895,,,100,1000,0.1
0.32323488628152075,0.5495205262676224,2,2,4.64783745545999,100,nat,1,nat,0.47253146661129775,,,100,1000,0.1
0.2295636014035466,0.38713841551695005,2,2,5.4196797459196215,100,nat,1,nat,0.13321590799459393,,,100,1000,0.1
0.05953124197133674,0.10467659412797961,2,2,3.0304790049683628,100,nat,1,nat,0.13605787966010785,,,100,1000,0.1
0.3942054715464316,0.6598287179238089,2,2,4.59720867985608,100,nat,1,nat,0.5108403184711303,,,100,1000,0.1
0.2745805005586391,0.46722547585912216,2,2,3.6417947925072283,100,nat,1,nat,0.4129553185403416,,,100,1000,0.1
0.1912030564625128,0.33004793917985575,2,2,5.276031094199861,100,nat,1,nat,0.1764716376971578,,,100,1000,0.1
0.31105852370768444,0.5312082598178587,2,2,4.569413309683411,100,nat,1,nat,0.5336016197488473,,,100,1000,0.1
0.2704643984887665,0.45056193916651677,2,2,5.277292199367019,100,nat,1,nat,0.17606716165789105,,,100,1000,0.1
0.3268265052343,0.5476059846802344,2,2,3.8819493046813647,100,nat,1,nat,0.5740818823241827,,,100,1000,0.1
0.3882709665684074,0.654623146876574,2,2,4.630201199385641,100,nat,1,nat,0.48544920301016714,,,100,1000,0.1
0.21699349065271178,0.3694790472117141,2,2,3.8218977325736305,100,nat,1,nat,0.5288912539064048,,,100,1000,0.1
0.2964246817989655,0.4936508629748261,2,2,3.5293558252055863,100,nat,1,nat,0.35142055852360987,,,100,1000,0.1
0.2886941545397269,0.4832460231920779,2,2,3.637957214665025,100,nat,1,nat,0.410738555270177,,,100,1000,0.1
0.23379014841631043,0.3862074380008418,2,2,5.741036921046273,100,nat,1,nat,0.05284679773515322,,,100,1000,0.1
0.15591323979497532,0.2588506845907588,2,2,3.251296482712629,100,nat,1,nat,0.22247777752748443,,,100,1000,0.1
0.20618453120026914,0.3474420978524228,2,2,3.338684612870183,100,nat,1,nat,0.2601212343339582,,,100,1000,0.1
0.08761218115180872,0.14933729317765101,2,2,3.0064856845731667,100,nat,1,nat,0.12729043596077005,,,100,1000,0.1
0.1496751689923431,0.25160230916335274,2,2,5.9556047742994656,100,nat,1,nat,0.008457656270879577,,,100,1000,0.1
0.4094662478584052,0.6959607295339093,2,2,4.240899476056976,100,nat,1,nat,0.996669265082661,,,100,1000,0.1
0.17471896831625994,0.29651427891161863,2,2,3.0073500100711423,100,nat,1,nat,0.12760441841916603,,,100,1000,0.1
0.1797447929935822,0.29899435941891866,2,2,5.733296192123317,100,nat,1,nat,0.05456875875384992,,,100,1000,0.1
0.3370768020815566,0.5706541076860927,2,2,4.181997933421382,100,nat,1,nat,0.8961921849607111,,,100,1000,0.1
0.42863386886592675,0.725173673505811,2,2,4.471712844234946,100,nat,1,nat,0.6260640433084496,,,100,1000,0.1
0.1841899255030191,0.31573556636877664,2,2,3.6097292946414887,100,nat,1,nat,0.3947020583080957,,,100,1000,0.1
0.3083101699926003,0.5214469087085529,2,2,3.5997475201450264,100,nat,1,nat,0.38914103061280003,,,100,1000,0.1
0.42808613854392547,0.7337494732544626,2,2,4.3017428734399346,100,nat,1,nat,0.8666980151947932,,,100,1000,0.1
0.20752138624005848,0.3524644518578251,2,2,5.8470405817120135,100,nat,1,nat,0.030146571543925527,,,100,1000,0.1
0.2757416863646322,0.4617925791924035,2,2,3.274454620802187,100,nat,1,nat,0.23223564081630022,,,100,1000,0.1
0.38277638455218094,0.6636333116824187,2,2,4.762456330067858,100,nat,1,nat,0.3977901450065008,,,100,1000,0.1
0.13679306806190422,0.23038182045979994,2,2,3.2494853664642727,100,nat,1,nat,0.22172092330294524,,,100,1000,0.1
0.16696949333193156,0.2787964971183337,2,2,3.040737527366212,100,nat,1,nat,0.13983959701286397,,,100,1000,0.1
0.21041525023229687,0.35890615517501395,2,2,5.173319695963572,100,nat,1,nat,0.21110361052660576,,,100,1000,0.1
0.17849498343984718,0.30019118939416783,2,2,5.504101085361584,100,nat,1,nat,0.11014945100883033,,,100,1000,0.1
0.32019038880390094,0.5371847282873241,2,2,3.8859397630225394,100,nat,1,nat,0.577231863247966,,,100,1000,0.1
0.23023543995119652,0.3912660303329897,2,2,3.2307677852622874,100,nat,1,nat,0.21395091847635106,,,100,1000,0.1
0.37169801544359826,0.6205639534154052,2,2,4.552122228209088,100,nat,1,nat,0.548461887733616,,,100,1000,0.1
0.25378947799351614,0.4283891807649629,2,2,5.096702312314273,100,nat,1,nat,0.23936429539066673,,,100,1000,0.1
0.3758931008897075,0.6309802922158224,2,2,3.873426992130835,100,nat,1,nat,0.5674194415860968,,,100,1000,0.1
0.3761635016368288,0.6412960579155882,2,2,3.900309976996684,100,nat,1,nat,0.588740961590578,,,100,1000,0.1
0.2364690378681209,0.40545166106548247,2,2,5.412527901719363,100,nat,1,nat,0.13524448867939143,,,100,1000,0.1
0.2719678644548842,0.46938930132703416,2,2,4.716418100184396,100,nat,1,nat,0.42607018713016687,,,100,1000,0.1
0.24558737484396373,0.41732601706481776,2,2,3.476646648581328,100,nat,1,nat,0.32472966556343774,,,100,1000,0.1
0.30882007882119855,0.5316313134717002,2,2,5.027154553307406,100,nat,1,nat,0.26712140639186455,,,100,1000,0.1
0.20773254975383137,0.3545226572023592,2,2,3.309843063118076,100,nat,1,nat,0.24744484247119258,,,100,1000,0.1
0.21734947831541757,0.3795073883300857,2,2,5.271097166001543,100,nat,1,nat,0.17805866680046156,,,100,1000,0.1
0.16701512425846443,0.2824000077542569,2,2,3.1928368870416004,100,nat,1,nat,0.19848601935647991,,,100,1000,0.1
0.32825324107049353,0.5653478511784489,2,2,5.161690152938702,100,nat,1,nat,0.21525017605476526,,,100,1000,0.1
0.23894242637187446,0.4104979988806292,2,2,5.49469615359765,100,nat,1,nat,0.11264213432192349,,,100,1000,0.1
0.021307532885087757,0.036666239130033126,2,2,3.0129567323425994,100,nat,1,nat,0.1296444965774679,,,100,1000,0.1
0.44115077717239415,0.7515064797010564,2,2,4.138074521751157,100,nat,1,nat,0.8332628910262058,,,100,1000,0.1
0.20035627386189428,0.34153077551049965,2,2,5.400516813260616,100,nat,1,nat,0.1386789329633733,,,100,1000,0.1
0.3296273673647254,0.5481195295924635,2,2,4.044375990992734,100,nat,1,nat,0.7217976452515085,,,100,1000,0.1
0.3283570991251398,0.5596391414905338,2,2,4.7720396745574885,100,nat,1,nat,0.39216085895574715,,,100,1000,0.1
0.28612712615319397,0.4900637209135188,2,2,5.267120943380709,100,nat,1,nat,0.1793429640059343,,,100,1000,0.1
0.07800321831554746,0.13427142191801936,2,2,3.1239861040333525,100,nat,1,nat,0.1713099462260096,,,100,1000,0.1
0.26724936145578726,0.4628207425260649,2,2,3.5969531617144814,100,nat,1,nat,0.38759418037758375,,,100,1000,0.1
0.34677508198526497,0.5823722967376914,2,2,4.554923641079829,100,nat,1,nat,0.5460156472243554,,,100,1000,0.1
0.3787171138536842,0.6498729802522856,2,2,3.9262549472483865,100,nat,1,nat,0.6102117454506304,,,100,1000,0.1
0.39192162715396245,0.6574862595573169,2,2,4.128943655555448,100,nat,1,nat,0.8211763764723395,,,100,1000,0.1
0.30624453044223354,0.5184672696274979,2,2,3.512855438172952,100,nat,1,nat,0.34293096452485616,,,100,1000,0.1
0.17226236942581594,0.29319449485144805,2,2,3.0682072704995216,100,nat,1,nat,0.15006703377778496,,,100,1000,0.1
0.2562495183354031,0.4340266265343911,2,2,3.578531572633445,100,nat,1,nat,0.3775028656528353,,,100,1000,0.1
0.21675751314662076,0.3623457648046796,2,2,5.537002401118593,100,nat,1,nat,0.1015728048537553,,,100,1000,0.1
0.10207195328943976,0.16970342930236523,2,2,3.095461105509714,100,nat,1,nat,0.16036446650978986,,,100,1000,0.1
0.4281729897686144,0.7299810970459893,2,2,4.418590239399268,100,nat,1,nat,0.6871404879014589,,,100,1000,0.1
0.38658928753093896,0.6593758929835914,2,2,4.096087464372417,100,nat,1,nat,0.7800730645031942,,,100,1000,0.1
