r2,r2_ceiled,nat_ed,eco_ed,model_ed,data_ed,eco_alignment,eco_alignment_strength,model_alignment,model_alignment_strength,data_alignment,data_alignment_strength,ambient,n_samples,resolution
0.5106434815217468,0.6468555557887351,20,10,13.809812228346074,100,nat,0.75,nat,0.13550994090892932,,,100,1000,0.1
0.5120361711367118,0.6506935323735756,20,10,17.12363553470918,100,nat,0.75,nat,0.023801055673206117,,,100,1000,0.1
0.14304936719993894,0.18129995576601993,20,10,4.18670762615422,100,nat,0.75,nat,0.12640876493763886,,,100,1000,0.1
0.19411515678431832,0.24565524868238484,20,10,4.474302679206605,100,nat,0.75,nat,0.10936287506756681,,,100,1000,0.1
0.47872990281813776,0.6062479933329805,20,10,11.260794378644006,100,nat,0.75,nat,0.16394578706241425,,,100,1000,0.1
0.3824661650032897,0.4840404281742197,20,10,11.280328686660072,100,nat,0.75,nat,0.01581145024336761,,,100,1000,0.1
0.6466098264799637,0.8153888149177947,20,10,21.775224034795585,100,nat,0.75,nat,0.49361108751348015,,,100,1000,0.1
0.08352346886253006,0.10610058428443687,20,10,4.362613622865621,100,nat,0.75,nat,0.007494024535181332,,,100,1000,0.1
0.32749855813014705,0.4125903028325471,20,10,5.7501090326086235,100,nat,0.75,nat,0.22784678651320156,,,100,1000,0.1
0.4967301826107748,0.630271893724397,20,10,12.093771733211414,100,nat,0.75,nat,0.1495427219127332,,,100,1000,0.1
0.2997642408737172,0.37947235573074145,20,10,7.150226124884307,100,nat,0.75,nat,0.0909012685546815,,,100,1000,0.1
0.6010907668778407,0.7622914910081441,20,10,17.48263708679217,100,nat,0.75,nat,0.40821477433230813,,,100,1000,0.1
0.21064531077057536,0.2659566107159036,20,10,4.338976268410106,100,nat,0.75,nat,0.06129449964830547,,,100,1000,0.1
0.6293589264852191,0.799852949123451,20,10,22.07078325091307,100,nat,0.75,nat,0.3377877008002954,,,100,1000,0.1
0.5346083838063447,0.6749548609668089,20,10,12.117717427790419,100,nat,0.75,nat,0.3670013680126294,,,100,1000,0.1
0.565528510505336,0.714401533642208,20,10,21.804458588105547,100,nat,0.75,nat,0.04294745263023303,,,100,1000,0.1
0.26423755315528213,0.33379274160187117,20,10,6.380199123723623,100,nat,0.75,nat,0.044285248433500346,,,100,1000,0.1
0.34274874672520284,0.4344584795762128,20,10,5.444395192433407,100,nat,0.75,nat,0.27300997660679505,,,100,1000,0.1
0.3289254903452641,0.41730466258264703,20,10,6.743549683550175,100,nat,0.75,nat,0.06799240838640752,,,100,1000,0.1
0.25823129990728083,0.32807290457639027,20,10,6.923513081254932,100,nat,0.75,nat,0.029597509106625175,,,100,1000,0.1
0.27601502631355224,0.3500864272979044,20,10,3.5908890006326426,100,nat,0.75,nat,0.4204571669208562,,,100,1000,0.1
0.3974176142044402,0.5048427855083938,20,10,6.913697608534558,100,nat,0.75,nat,0.29484877402104015,,,100,1000,0.1
0.5666384542479187,0.7173319463023246,20,10,14.23653714697489,100,nat,0.75,nat,0.36763050426975574,,,100,1000,0.1
0.44941226875287876,0.5699759258069746,20,10,13.284746823744117,100,nat,0.75,nat,0.007109820344423978,,,100,1000,0.1
0.4273636123772094,0.542811794344316,20,10,13.177407136092935,100,nat,0.75,nat,0.019082870333807622,,,100,1000,0.1
0.48569795769158,0.6155948233911138,20,10,12.792012187447593,100,nat,0.75,nat,0.12176016023374059,,,100,1000,0.1
0.29722539025841777,0.37746815565394654,20,10,4.4847120833140455,100,nat,0.75,nat,0.23694374476869795,,,100,1000,0.1
0.08131493569977662,0.10302402252681693,20,10,3.027511149499992,100,nat,0.75,nat,0.07840694709627838,,,100,1000,0.1
0.3021895263903424,0.3829100553026117,20,10,8.645148579506621,100,nat,0.75,nat,0.03451506122931991,,,100,1000,0.1
0.40308383241608026,0.5116577168893107,20,10,4.983087739822013,100,nat,0.75,nat,0.49222840703969517,,,100,1000,0.1
0.6381770121767025,0.8124621918114269,20,10,24.88378851862251,100,nat,0.75,nat,0.4079400700124822,,,100,1000,0.1
0.4093514319319638,0.5187635966470828,20,10,5.514452002155433,100,nat,0.75,nat,0.473319502312604,,,100,1000,0.1
0.6281306803036708,0.7987935909719168,20,10,21.523187789294607,100,nat,0.75,nat,0.4262557125194657,,,100,1000,0.1
0.5874594428498758,0.7463414568598111,20,10,16.484988745323548,100,nat,0.75,nat,0.28399764271774797,,,100,1000,0.1
0.525279499509477,0.6680449798737137,20,10,13.842963177501769,100,nat,0.75,nat,0.21496538941246035,,,100,1000,0.1
0.4297609566708828,0.5454104998656848,20,10,10.050418958671559,100,nat,0.75,nat,0.08683842566196354,,,100,1000,0.1
0.6115546068125952,0.7725261444251088,20,10,26.944929521672492,100,nat,0.75,nat,0.14279645918829698,,,100,1000,0.1
0.5724031918550571,0.7246716165067906,20,10,18.342904126602686,100,nat,0.75,nat,0.14581339224693446,,,100,1000,0.1
0.46016684609180325,0.5815686581154644,20,10,7.619296216794009,100,nat,0.75,nat,0.2416108248265777,,,100,1000,0.1
